bbl,bin,jobnum,year,units,counits,zonedist,zonedistb,spdist,cd,lat,long,geometry,index_right,bbl_pluto,lotarea,lotfront,lottype,bldgclass,zonedist1,overlay1,spdist1
4016570086,4620279,420554929,2017,2,2,R3-2, , ,403,40.76461159,-73.86260468,POINT (-73.86260468 40.76461159),539228,4016570086.0,3072,40.0,5,B2,R3X,,
4016570081,4620273,420554938,2018,2,2,R3-2, , ,403,40.76483049,-73.86284423,POINT (-73.86284422999999 40.76483049),539226,4016570081.0,2487,33.0,5,A2,R3X,,
4134620040,4541561,420555401,2013,2,2,R3-1, , ,413,40.65912514,-73.75308159,POINT (-73.75308158999999 40.65912514),798750,4134620040.0,4000,40.0,5,B2,R3-1,,
4134620045,4541563,420555410,2013,2,2,R3-1, , ,413,40.65932135,-73.75295545,POINT (-73.75295545 40.65932135),629010,4134620045.0,4000,40.0,6,B2,R3-1,,
4134620043,4541564,420555429,2013,2,2,R3-1, , ,413,40.65922213,-73.75301801,POINT (-73.75301801000001 40.65922213),629008,4134620043.0,4000,40.0,6,B2,R3-1,,
4134620046,4541562,420555438,2013,2,2,R3-1, , ,413,40.65943286,-73.75288377,POINT (-73.75288377 40.65943286),798751,4134620046.0,3956,39.56,0,B2,R3-1,,
4062990004,4541567,420556008,2015,2,2,R4, , ,411,40.76192136,-73.76847893,POINT (-73.76847893 40.76192136),492552,4062990004.0,2167,21.67,5,B1,R4,,
4062990002,4542633,420556017,2015,2,2,R4, , ,411,40.76189453,-73.76863596,POINT (-73.76863596 40.76189453),492551,4062990002.0,2167,21.67,5,B1,R4,,
4062990003,4541566,420556026,2015,2,2,R4, , ,411,40.7619087,-73.76855594,POINT (-73.76855594 40.7619087),665145,4062990003.0,2167,21.67,5,B1,R4,,
4155870104,4298704,420556605,2020,1,1,R2X, , ,414,40.60207881,-73.73878658,POINT (-73.73878658 40.60207881),640348,4155870104.0,7017,71.16,5,A1,R2X,,
4130290024,4280359,420556801,2014,2,2,R3-1, , ,412,40.67323493,-73.75743791,POINT (-73.75743790999999 40.67323493),795939,4130290024.0,3499,30.0,5,B2,R3-1,,
4049610115,4541586,420557034,2018,4,4,R6, , ,407,40.76501033,-73.82883053,POINT (-73.82883053 40.76501033),465736,4049610115.0,1050,21.0,3,C3,R6,,
4049610114,4541587,420557043,2018,4,4,R6, , ,407,40.76495226,-73.82881799,POINT (-73.82881799 40.76495226),486919,4049610114.0,1100,22.0,5,C3,R6,,
4049610014,4541588,420557052,2018,4,4,R6, , ,407,40.76489034,-73.82879921,POINT (-73.82879921 40.76489034),639948,4049610014.0,1100,50.0,5,C3,R6,,
4050500056,4114728,420557203,2017,23,23,R7-1, , ,407,40.7605794,-73.81872323,POINT (-73.81872323 40.7605794),641369,4050500056.0,6912,54.0,5,D7,R7-1,,
4130290023,4541600,420557891,2014,2,2,R3-1, , ,412,40.67324511,-73.75751597,POINT (-73.75751597 40.67324511),621785,4130290023.0,3395,30.0,5,B2,R3-1,,
4163500400,4620015,420558248,2014,1,1,R4, , ,414,40.556881,-73.920731,POINT (-73.920731 40.556881),654499,4163500400.0,12253428,2798.0,5,A8,R4,C1-2,
4076540129,4541618,420559229,2013,2,2,R3X, , ,411,40.75042858,-73.74541309,POINT (-73.74541309 40.75042858),514383,4076540129.0,5000,50.0,3,B1,R3X,,
4000297503,4618263,420559540,2019,6,6,M1-4/R6B, ,LIC,402,40.74560598,-73.95463325,POINT (-73.95463325 40.74560598),384192,4000297503.0,2500,25.0,0,R1,M1-4/R6B,,LIC
4000297505,4618264,420559559,2019,6,6,M1-4/R6B, ,LIC,402,40.74558901,-73.95454583,POINT (-73.95454583 40.74558901),384193,4000297505.0,2500,25.0,0,R1,M1-4/R6B,,LIC
4000297504,4618265,420559568,2019,6,6,M1-4/R6B, ,LIC,402,40.74557205,-73.9544584,POINT (-73.95445839999999 40.74557205),488792,4000297504.0,2525,25.38,0,R1,M1-4/R6B,,LIC
4005697501,4607503,420560020,2015,13,13,R6, , ,401,40.76551691,-73.92787832,POINT (-73.92787832 40.76551691),374494,4005697501.0,11104,35.02,0,R4,R6B,,
4016560005,4041220,420560388,2012,2,2,R3-2, , ,403,40.76591498,-73.86517036,POINT (-73.86517035999999 40.76591498),403633,4016560005.0,4000,40.0,5,B2,R3X,,
4083410001,4596347,420561653,2014,2,2,R3X, , ,411,40.76091473,-73.72861893,POINT (-73.72861893 40.76091473),716771,4083410001.0,7056,65.0,3,B2,R3X,,
4054080012,4122012,420564678,2013,2,2,R3X, , ,407,40.75823023,-73.81268718,POINT (-73.81268718 40.75823023),495500,4054080012.0,4050,40.5,5,B1,R3X,,
4054080013,4541580,420564687,2013,2,2,R3X, , ,407,40.75826947,-73.81253404,POINT (-73.81253404 40.75826947),495501,4054080013.0,4050,40.5,0,B1,R3X,,
4090300035,4612350,420565980,2015,3,3,R5, , ,409,40.68541841,-73.85119739,POINT (-73.85119739 40.68541841),534877,4090300035.0,2500,25.25,5,C0,R4-1,,
4090300036,4541572,420565999,2015,3,3,R5, , ,409,40.68546032,-73.85121843,POINT (-73.85121843 40.68546032),534879,4090300036.0,2500,25.25,0,C0,R4-1,,
4163400050,4529940,420566541,2017,1,1,R4, , ,414,40.56532455,-73.89452736,POINT (-73.89452736 40.56532455),654483,4163400050.0,920966,400.83,5,A8,R4,,
4051480047,4541608,420567853,2014,1,1,R3-2, , ,407,40.75000446,-73.81974858,POINT (-73.81974858 40.75000446),642460,4051480047.0,1900,19.0,0,A5,R3-2,,
4051480048,4541607,420567862,2014,2,2,R3-2, , ,407,40.74997692,-73.81981314,POINT (-73.81981313999999 40.74997692),642462,4051480048.0,2800,28.0,5,B1,R3-2,,
4051480046,4116480,420567871,2014,2,2,R3-2, , ,407,40.75004888,-73.81970051,POINT (-73.81970051 40.75004888),642458,4051480046.0,2800,28.0,5,B1,R3-2,,
4017710042,4044438,420568406,2019,3,3,R5, , ,403,40.75298555,-73.86304592,POINT (-73.86304592 40.75298555),407203,4017710042.0,2500,25.0,5,C0,R5,,
4053540015,4120770,420568978,2013,2,2,R3X, , ,411,40.76006974,-73.7917908,POINT (-73.7917908 40.76006974),646156,4053540015.0,5000,50.0,5,B1,R3X,,
4005770015,4006941,420569138,2013,8,8,R6A, , ,401,40.76685197,-73.92559212,POINT (-73.92559212 40.76685197),500657,4005770015.0,2466,22.42,5,C1,R6A,,
4006520005,4010057,420570162,2017,7,7,R6B, , ,401,40.76710639,-73.9154324,POINT (-73.9154324 40.76710639),394283,4006520005.0,2500,25.0,5,C1,R6B,,
4073100038,4541603,420570867,2014,2,2,R3-1, , ,411,40.75825396,-73.77212417,POINT (-73.77212417 40.75825396),693226,4073100038.0,3750,37.5,5,B1,R3-1,,
4073100039,4541540,420570876,2014,2,2,R3-1, , ,411,40.75822961,-73.77221214,POINT (-73.77221213999999 40.75822961),507646,4073100039.0,3750,75.0,5,B1,R3-1,,
4083490080,4172954,420572767,2013,2,2,R3X, , ,411,40.76059204,-73.72622269,POINT (-73.72622269 40.76059204),520766,4083490080.0,4000,40.0,5,B2,R3X,,
4079180019,4541632,420573917,2013,1,1,R2, , ,413,40.73689168,-73.73863698,POINT (-73.73863698 40.73689168),515472,4079180019.0,4000,40.0,5,A1,R1-2A,,
4079180018,4541631,420573926,2016,1,1,R1-2A, , ,413,40.73697865,-73.73869263,POINT (-73.73869263 40.73697865),707467,4079180018.0,4000,40.0,5,A1,R1-2A,,
4163500400,4607248,420573962,2015,1,1,R4, , ,414,40.55784904,-73.92471105,POINT (-73.92471105 40.55784904),654499,4163500400.0,12253428,2798.0,5,A8,R4,C1-2,
4163500400,4465673,420574382,2015,1,1,R4, , ,414,40.55780891,-73.92615892,POINT (-73.92615892000001 40.55780891),654499,4163500400.0,12253428,2798.0,5,A8,R4,C1-2,
4068480024,4541662,420575452,2016,2,2,R3-2, , ,408,40.72469676,-73.80630067,POINT (-73.80630067 40.72469676),515804,4068480024.0,4000,40.0,3,B1,R3-2,,
4094260011,4543149,420576629,2013,2,2,R4-1, , ,409,40.68712012,-73.83443025,POINT (-73.83443025 40.68712012),755618,4094260011.0,2500,25.0,5,B1,R4-1,,
4163500400,4620561,420579662,2015,1,1,R4, , ,414,40.55694248,-73.91157455,POINT (-73.91157455 40.55694248),654499,4163500400.0,12253428,2798.0,5,A8,R4,C1-2,
4053180018,4593868,420580099,2013,3,3,R4, , ,411,40.76349742,-73.78814078,POINT (-73.78814078000001 40.76349742),645201,4053180018.0,2500,25.0,5,C0,R4,,
4053180017,4541676,420580115,2013,3,3,R4, , ,411,40.76344545,-73.78813297,POINT (-73.78813297000001 40.76344545),473657,4053180017.0,2500,25.0,0,C0,R4,,
4017530088,4043679,420580366,2013,6,6,R5, , ,403,40.7548318,-73.85864353,POINT (-73.85864352999999 40.7548318),406288,4017530088.0,4000,40.0,5,C2,R5,,
4050377506,4618657,420581524,2014,23,23,R6, , ,407,40.75673337,-73.83319385,POINT (-73.83319385 40.75673337),641197,4050377506.0,7500,75.0,5,RM,R6,,
4018377502,4618214,420581533,2017,44,44,R7B,R6B, ,404,40.73885004,-73.87563219,POINT (-73.87563219 40.73885004),549716,4018377502.0,14525,92.63,0,RM,R7B,,
4027740092,4541716,420582079,2013,2,2,R4-1, , ,405,40.72398656,-73.89734802,POINT (-73.89734802 40.72398656),421578,4027740092.0,3230,28.15,0,B1,R4-1,,
4027740090,4541717,420582088,2013,2,2,R4-1, , ,405,40.72400812,-73.89727135,POINT (-73.89727135 40.72400812),421577,4027740090.0,2890,29.0,0,B1,R4-1,,
4027740088,4541718,420582097,2013,2,2,R4-1, , ,405,40.72404071,-73.89715314,POINT (-73.89715314 40.72404071),440061,4027740088.0,2890,29.0,0,B1,R4-1,,
4027740086,4541719,420582131,2013,2,2,R4-1, , ,405,40.72406227,-73.89707647,POINT (-73.89707647 40.72406227),421576,4027740086.0,3123,32.59,5,B1,R4-1,,
4101820033,4542112,420583684,2014,2,2,R3A, , ,412,40.69414742,-73.78770023,POINT (-73.78770023 40.69414742),575314,4101820033.0,3317,33.17,0,B2,R3A,,
4101820035,4542113,420583693,2014,2,2,R3A, , ,412,40.69419541,-73.78760054,POINT (-73.78760054 40.69419541),770285,4101820035.0,5278,58.17,3,B2,R3A,,
4053747503,4607544,420583782,2016,10,10,R6A, , ,407,40.75890049,-73.81717878,POINT (-73.81717878000001 40.75890049),475341,4053747503.0,2446,21.75,0,R1,R6A,,
4163500400,4620507,420583915,2016,1,1,R4, , ,414,40.55663252,-73.91945897,POINT (-73.91945896999999 40.55663252),654499,4163500400.0,12253428,2798.0,5,A8,R4,C1-2,
4124890012,4541788,420584291,2014,2,2,R5D, , ,412,40.68148844,-73.76435297,POINT (-73.76435297 40.68148844),791997,4124890012.0,3000,30.0,5,B1,R3-2,C1-3,
4006530090,4010216,420585236,2013,7,7,R6B, , ,401,40.76654857,-73.91424819,POINT (-73.91424819 40.76654857),394341,4006530090.0,2521,25.0,5,D1,R6B,,
4005390041,4006100,420586119,2016,30,30,R7X, , ,401,40.7714042,-73.92702254,POINT (-73.92702254 40.7714042),499656,4005390041.0,5000,50.0,3,D9,R7X,C2-3,
4076110051,4162235,420588297,2015,1,1,R1-2A, , ,411,40.74316732,-73.76515587,POINT (-73.76515587 40.74316732),527126,4076110051.0,6000,60.0,5,A1,R1-2A,,
4005970118,4007787,420588304,2014,7,7,R6B, , ,401,40.76942765,-73.92031364,POINT (-73.92031364 40.76942765),375326,4005970118.0,2502,25.0,5,C1,R6B,,
4005970119,4007788,420588313,2014,7,7,R6B, , ,401,40.76937593,-73.92037407,POINT (-73.92037406999999 40.76937593),501543,4005970119.0,2502,25.0,5,C1,R6B,,
4085070001,4173951,420589189,2017,1,1,R3-2, , ,413,40.74548073,-73.71902842,POINT (-73.71902842 40.74548073),717958,4085070001.0,4800,23.75,3,A1,R3X,,
4022270053,4550260,420589410,2016,1,1,R1-2A, , ,406,40.72674705,-73.84280169,POINT (-73.84280169 40.72674705),413362,4022270053.0,7500,75.0,5,A3,R1-2A,,
4042000023,4099572,420591327,2015,2,2,R4A, , ,407,40.77985224,-73.84355482,POINT (-73.84355481999999 40.77985224),623337,4042000023.0,5000,50.0,5,B1,R4A,,
4163500400,4607807,420592102,2016,1,1,R4, , ,414,40.5567809,-73.9212072,POINT (-73.9212072 40.5567809),654499,4163500400.0,12253428,2798.0,5,A8,R4,C1-2,
4119800023,4620188,420593110,2017,2,2,R5D, , ,412,40.68514871,-73.79332414,POINT (-73.79332414 40.68514871),612997,4119800023.0,2201,20.33,0,S2,R5D,C1-3,
4119800020,4614305,420593129,2015,2,2,R5D, , ,412,40.68529527,-73.79342691,POINT (-73.79342690999999 40.68529527),612995,4119800020.0,1991,40.61,5,S2,R5D,C1-3,
4119800121,4620187,420593147,2017,2,2,R5D, , ,412,40.68519577,-73.79335711,POINT (-73.79335711 40.68519577),596370,4119800121.0,2130,20.3,5,S2,R5D,C1-3,
4119800021,4614306,420593156,2014,2,2,R5D, , ,412,40.68524422,-73.79338961,POINT (-73.79338961000001 40.68524422),596341,4119800021.0,2060,20.3,0,S2,R5D,C1-3,
4054390081,4123195,420593361,2013,2,2,R4-1, , ,407,40.75472476,-73.80595574,POINT (-73.80595574 40.75472476),476904,4054390081.0,4000,40.0,5,B2,R4-1,,
4140770046,4542024,420593600,2015,1,1,R2, , ,410,40.64829895,-73.84616684,POINT (-73.84616684 40.64829895),635086,4140770046.0,5317,53.17,5,A7,R2,,
4116120046,4612213,420597232,2014,2,2,R3-2, , ,410,40.68380205,-73.81058248,POINT (-73.81058247999999 40.68380205),783078,4116120046.0,3000,30.0,3,B2,R3-2,,
4116120044,4612693,420597241,2014,2,2,R3-2, , ,410,40.68382431,-73.81050499,POINT (-73.81050499 40.68382431),783077,4116120044.0,3000,30.0,6,B2,R3-2,,
4008870032,4019949,420597438,2019,12,12,R6B, , ,401,40.7746281,-73.926404,POINT (-73.92640400000001 40.7746281),385497,4008870032.0,4150,50.0,5,C7,R6B,C1-3,
4082490001,4171330,420598197,2017,1,1,R1-2, , ,411,40.76674414,-73.73179167,POINT (-73.73179167000001 40.76674414),715975,4082490001.0,14190,110.0,5,A3,R1-2,,
4008720011,4616533,420598482,2016,37,37,R6A,R5B, ,401,40.77177986,-73.9236508,POINT (-73.9236508 40.77177986),514360,4008720011.0,10276,75.56,5,D9,R6A,C1-3,
4005497503,4617184,420598785,2015,22,22,R7A, , ,401,40.76907258,-73.928115,POINT (-73.92811500000001 40.76907258),499885,4005497503.0,5039,50.0,3,R4,R7A,C2-3,
4052030011,4445273,420599579,2014,2,2,R3A, , ,407,40.75373764,-73.81743847,POINT (-73.81743847 40.75373764),469644,4052030011.0,5000,50.0,1,B1,R3A,,
4053747504,4607854,420600497,2016,18,18,R6A, , ,407,40.75880768,-73.81712275,POINT (-73.81712275 40.75880768),646625,4053747504.0,6209,54.73,0,R4,R6A,,
4076540038,4163258,420601067,2014,2,2,R3X, , ,411,40.75002071,-73.74671391,POINT (-73.74671391 40.75002071),702780,4076540038.0,4500,45.0,3,B1,R3X,,
4030987503,4072601,420601334,2014,23,23,R7-1, , ,406,40.72640643,-73.85979281,POINT (-73.85979281 40.72640643),450555,4030987503.0,6000,60.0,6,RM,R7-1,,
4117610042,4538086,420602137,2018,2,2,R3-2, , ,410,40.67254812,-73.81484948,POINT (-73.81484948000001 40.67254812),785641,4117610042.0,5955,197.25,5,A1,R3-2,,
4010920009,4541324,420602173,2012,2,2,R3-2, , ,403,40.76836489,-73.87170733,POINT (-73.87170733000001 40.76836489),388094,4010920009.0,2800,35.0,3,B1,R3X,,
4000067502,4541370,420602182,2015,619,619,R9X, ,SHP,402,40.74326736,-73.95915561,POINT (-73.95915561 40.74326736),488633,4000067502.0,45763,245.3,0,RM,R10,C2-5,SHP
4000067501,4541408,420602217,2015,306,306,R10, ,SHP,402,40.74251831,-73.95911473,POINT (-73.95911473 40.74251831),384127,4000067501.0,12100,120.0,0,RM,R10,C2-5,SHP
4135010061,4541389,420602440,2012,2,2,R3-1, , ,413,40.66103244,-73.74815839,POINT (-73.74815839 40.66103244),630378,4135010061.0,3030,30.0,5,B2,R3-1,,
4135010060,4541388,420602459,2013,2,2,R3-1, , ,413,40.66101151,-73.74808171,POINT (-73.74808170999999 40.66101151),798977,4135010060.0,3065,30.0,3,B2,R3-1,,
4012227502,4596250,420602495,2014,5,5,R5D, , ,402,40.74713307,-73.8972934,POINT (-73.8972934 40.74713307),525583,4012227502.0,2250,25.0,0,RM,R5D,,
4078140007,4165270,420602547,2017,1,1,R2A, , ,411,40.72931557,-73.75812827,POINT (-73.75812827 40.72931557),515077,4078140007.0,8000,80.0,3,A3,R2A,,
4101557501,4615173,420602618,2018,89,89,C6-2, ,DJ,412,40.70397254,-73.79335164,POINT (-73.79335164 40.70397254),770076,4101557501.0,9399,67.0,0,RM,C6-2,,DJ
4100540023,4214981,420602743,2018,2,2,R4-1, , ,412,40.69353819,-73.80359263,POINT (-73.80359263 40.69353819),572556,4100540023.0,3125,25.0,5,B2,R4-1,,
4100540022,4613515,420602752,2018,2,2,R4-1, , ,412,40.69359607,-73.80351467,POINT (-73.80351467 40.69359607),557430,4100540022.0,3125,25.0,5,B2,R4-1,,
4100540021,4618403,420602761,2018,2,2,R4-1, , ,412,40.69363747,-73.80346731,POINT (-73.80346731 40.69363747),557429,4100540021.0,2500,25.0,5,B2,R4-1,,
4097577501,4594411,420602823,2014,101,101,C4-5X, ,DJ,412,40.704961,-73.7995293,POINT (-73.7995293 40.704961),766333,4097577501.0,18300,122.0,0,RM,C4-5X,,DJ
4000570015,4000492,420602850,2017,5,5,M1-4/R6B, ,LIC,402,40.74435895,-73.95035499,POINT (-73.95035498999999 40.74435895),369536,4000570015.0,2500,25.0,5,C2,M1-4/R6B,,LIC
4002680015,4307182,420603047,2014,98,98,M1-5/R9, ,LIC,402,40.74712927,-73.94168351,POINT (-73.94168351 40.74712927),371811,4002680015.0,10000,100.0,5,D6,M1-5/R9,,LIC
4028090081,4541622,420603369,2013,2,2,R4-1, , ,405,40.7269848,-73.890181,POINT (-73.890181 40.7269848),422003,4028090081.0,2300,23.0,5,B2,R4-1,,
4063087501,4138467,420603378,2014,4,4,R6B, , ,411,40.76087112,-73.7669683,POINT (-73.7669683 40.76087112),665409,4063087501.0,14470,0.0,3,RM,R6B,C2-2,
4123440327,4609701,420603387,2013,2,2,R3A, , ,412,40.6883799,-73.77849732,POINT (-73.77849732 40.6883799),607173,4123440327.0,2700,27.0,5,B1,R3A,,
4028090082,4593848,420603430,2013,2,2,R4-1, , ,405,40.72692881,-73.89017469,POINT (-73.89017468999999 40.72692881),440672,4028090082.0,2700,27.0,5,B2,R4-1,,
4027900022,4541634,420603458,2014,3,3,R5, , ,405,40.71302001,-73.88696892,POINT (-73.88696892 40.71302001),575970,4027900022.0,2748,28.02,5,C0,R5,,
4027900023,4542150,420603467,2014,3,3,R5, , ,405,40.71296298,-73.8869373,POINT (-73.8869373 40.71296298),575971,4027900023.0,2104,51.0,5,C0,R5,,
4101250119,4614861,420603957,2013,2,2,R4-1, , ,412,40.69540145,-73.79563855,POINT (-73.79563855000001 40.69540145),559022,4101250119.0,2964,25.0,5,B2,R4-1,,
4038990032,4542033,420604064,2019,1,1,R3-2, , ,406,40.70859813,-73.85223762,POINT (-73.85223762 40.70859813),616832,4038990032.0,3400,38.0,3,A1,R3-2,,
4005960030,4007722,420604153,2017,27,27,R6, , ,401,40.77013367,-73.92116926,POINT (-73.92116926 40.77013367),501455,4005960030.0,10452,75.64,5,D9,R6B,,
4002670009,4541663,420604359,2016,285,285,M1-5/R9, ,LIC,402,40.74633411,-73.94051116,POINT (-73.94051116 40.74633411),494575,4002670009.0,25600,254.6,5,D8,M1-5/R9,,LIC
4099670058,4542474,420604689,2016,1,1,R1-2, , ,408,40.71975924,-73.77963121,POINT (-73.77963121000001 40.71975924),768963,4099670058.0,4000,40.0,5,A1,R1-2,,
4013550005,4542348,420604714,2014,3,3,R5, , ,402,40.74110662,-73.89231472,POINT (-73.89231472 40.74110662),412414,4013550005.0,2850,28.5,0,C0,R5,,
4013550007,4542349,420604723,2014,3,3,R5, , ,402,40.74113637,-73.89218773,POINT (-73.89218773 40.74113637),412418,4013550009.0,2825,28.25,0,C0,R5,,
4013550009,4542350,420604732,2014,3,3,R5, , ,402,40.741112,-73.892155,POINT (-73.892155 40.741112),412418,4013550009.0,2825,28.25,0,C0,R5,,
4000720073,4596261,420604983,2016,175,175,M1-5/R7X, ,LIC,402,40.74494855,-73.94650543,POINT (-73.94650543 40.74494855),489348,4000720073.0,25000,100.0,3,D8,M1-5/R7X,,LIC
4004187501,4596217,420605045,2016,292,292,M1-6,R10,LIC,401,40.75009716,-73.93721932,POINT (-73.93721932 40.75009716),373022,4004187501.0,14931,0.0,0,RM,M1-6/R10,,LIC
4006200002,4595606,420605116,2019,14,14,R6B,C4-3, ,401,40.76839028,-73.91948648,POINT (-73.91948648 40.76839028),502563,4006200002.0,6348,45.0,3,D7,C4-3,,
4123860054,4565115,420605303,2014,2,2,R3A, , ,412,40.6825154,-73.77506013,POINT (-73.77506013 40.6825154),608980,4123860054.0,4000,40.0,5,B2,R3A,,
4125360006,4608321,420605410,2013,2,2,R3X, , ,412,40.67820738,-73.76634688,POINT (-73.76634688 40.67820738),792207,4125360006.0,4838,48.39,5,B2,R3X,,
4100540123,4542710,420605642,2018,2,2,R4-1, , ,412,40.69349656,-73.80363925,POINT (-73.80363925 40.69349656),572558,4100540123.0,2500,25.0,5,B2,R4-1,,
4004130002,4617465,420605651,2015,421,421,M1-5/R9,M1-5/R7-3,LIC,401,40.75179474,-73.94118649,POINT (-73.94118649000001 40.75179474),498008,4004130002.0,41628,186.0,3,D6,M1-5/R9,,LIC
4011060055,4542766,420605697,2014,2,2,R3-2, , ,403,40.76544612,-73.87441994,POINT (-73.87441994 40.76544612),522258,4011060055.0,2850,30.0,0,B1,R3X,,
4011060054,4024379,420605731,2014,2,2,R3-2, , ,403,40.76538139,-73.87440844,POINT (-73.87440844 40.76538139),522256,4011060054.0,2850,30.0,5,B1,R3X,,
4004337501,4617191,420605893,2017,974,974,M1-6/R10, ,LIC,402,40.74767518,-73.94237067,POINT (-73.94237067 40.74767518),389010,4004337501.0,47779,370.67,0,RM,M1-6/R10,,LIC
4125290230,4542666,420605919,2015,54,54,R6, , ,412,40.68072375,-73.77343836,POINT (-73.77343836 40.68072375),623954,4125290230.0,19550,166.58,0,D1,R6,,
4153060008,4315074,420605955,2019,1,1,R3-2, , ,414,40.61165,-73.8199,POINT (-73.8199 40.61165),802779,4153060008.0,8576,26.08,2,A2,R3A,,CR-1
4046390079,4610287,420605991,2014,2,2,R3A, , ,407,40.77850242,-73.82004034,POINT (-73.82004034000001 40.77850242),629962,4046390079.0,3958,35.05,3,B2,R3A,,
4046390080,4542593,420606008,2014,2,2,R3A, , ,407,40.77846359,-73.82024217,POINT (-73.82024217 40.77846359),629964,4046390080.0,3911,59.69,3,B2,R3A,,
4046390081,4542592,420606017,2014,2,2,R3A, , ,407,40.77862849,-73.82023529,POINT (-73.82023529 40.77862849),481212,4046390081.0,3898,57.75,5,B2,R3A,,
4005350046,4005987,420606026,2016,62,62,R7A, , ,401,40.76898525,-73.92895219,POINT (-73.92895219 40.76898525),374275,4005350046.0,12300,123.58,3,D1,R7A,C2-3,
4133540006,4543416,420606035,2017,2,2,R3-2, , ,413,40.66043442,-73.76713242,POINT (-73.76713242 40.66043442),642510,4133540006.0,4906,31.41,5,B2,R3-2,,
4133540008,4615670,420606044,2017,2,2,R3-2, , ,413,40.66042127,-73.76721184,POINT (-73.76721184 40.66042127),642511,4133540008.0,4627,31.41,5,B2,R3-2,,
4130370021,4608529,420606106,2018,2,2,R3X,R3-2, ,413,40.67294565,-73.75541965,POINT (-73.75541964999999 40.67294565),796004,4130370021.0,4200,35.0,0,B2,R3X,,
4130370020,4542966,420606115,2018,2,2,R3X,R3-2, ,413,40.67295931,-73.75553267,POINT (-73.75553266999999 40.67295931),621924,4130370020.0,5825,35.5,5,B2,R3-2,,
4111500001,4620206,420606133,2015,1,1,R2, , ,413,40.709475,-73.739234,POINT (-73.739234 40.709475),779310,4111500001.0,4000,40.0,3,A1,R2,,
4121110051,4614714,420606286,2014,2,2,R3A, , ,412,40.66949102,-73.79014899,POINT (-73.79014899000001 40.66949102),599062,4121110051.0,4033,40.33,5,B2,R3A,,
4000407502,4618443,420606302,2018,10,10,R7X, ,LIC,402,40.74213632,-73.95282877,POINT (-73.95282877 40.74213632),369337,4000407502.0,2058,25.0,0,RM,R7X,C2-5,LIC
4044320014,4101069,420606339,2019,1,1,R1-2, , ,407,40.79007921,-73.82767296,POINT (-73.82767296 40.79007921),453048,4044320014.0,8486,76.49,5,A3,R1-2,,
4044380042,4101236,420606419,2018,1,1,R1-2, , ,407,40.79426373,-73.82664596,POINT (-73.82664595999999 40.79426373),453417,4044380042.0,16390,129.0,5,A3,R1-2,,
4000457502,4607791,420606641,2016,22,22,M1-4/R7A, ,LIC,402,40.74425671,-73.95140116,POINT (-73.95140116 40.74425671),384678,4000457502.0,5000,50.0,3,RM,M1-4/R7A,,LIC
4006150063,4008506,420606678,2017,5,5,R6B,C4-3, ,401,40.76496879,-73.9221086,POINT (-73.9221086 40.76496879),392703,4006150063.0,2500,25.0,5,C2,R6B,,
4000510020,4617954,420606749,2016,104,104,M1-4/R7A,M1-4,LIC,402,40.74808229,-73.95016309,POINT (-73.95016309 40.74808229),384719,4000510020.0,12500,125.0,3,D3,M1-4/R7A,,LIC
4026420001,4543422,420606847,2020,2,2,R4, , ,405,40.7141238,-73.90879713,POINT (-73.90879713 40.7141238),570141,4026420001.0,2500,25.0,3,B1,R4,,
4019820030,4597159,420606954,2016,19,19,R6B, , ,404,40.74535295,-73.85964022,POINT (-73.85964022 40.74535295),425594,4019820030.0,7500,75.0,5,C1,R6B,,
4121810018,4620274,420607276,2017,2,2,R3A, , ,412,40.69107065,-73.78893735,POINT (-73.78893735 40.69107065),789502,4121810018.0,3028,30.96,5,B2,R3A,,
4020807501,4615634,420607301,2015,312,312,C4-2F,R8, ,406,40.73354067,-73.86321547,POINT (-73.86321547 40.73354067),411682,4020807501.0,305550,630.0,0,RM,C4-2F,,
4009700059,4617780,420607506,2017,3,3,R4, , ,401,40.76981572,-73.89530109,POINT (-73.89530109 40.76981572),386481,4009700059.0,4000,40.0,5,C0,R4,,
4102140041,4595503,420607677,2019,2,2,R5, , ,412,40.706838,-73.786032,POINT (-73.78603200000001 40.706838),770643,4102140041.0,2500,25.0,5,B1,R5,,
4102140040,4595504,420607686,2019,2,2,R5, , ,412,40.706772,-73.786004,POINT (-73.78600400000001 40.706772),770642,4102140040.0,2500,25.0,5,B1,R5,,
4019500032,4047971,420607980,2014,3,3,R6B, , ,404,40.73888863,-73.85796693,POINT (-73.85796693 40.73888863),555557,4019500032.0,2767,31.99,5,C0,R6B,,
4019500033,4542359,420607999,2014,3,3,R6B, , ,404,40.73893227,-73.85791079,POINT (-73.85791079000001 40.73893227),410163,4019500033.0,2434,31.99,5,C0,R6B,,
4067460057,4545671,420609498,2013,2,2,R4, , ,408,40.73749194,-73.81263346,POINT (-73.81263346 40.73749194),676824,4067460057.0,4000,40.0,5,A1,R4,,
4019400025,4431666,420610271,2014,2,2,R5, , ,404,40.74160603,-73.85826227,POINT (-73.85826227 40.74160603),409573,4019400025.0,2800,28.0,5,B1,R5,,
4050557502,4609754,420610805,2017,7,7,R5, , ,407,40.7608253,-73.81447969,POINT (-73.81447969 40.7608253),488716,4050557502.0,5355,0.0,0,RM,R5,,
