bin,filename,url
1087452,121324030,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=M&cofomatadata3=121&cofomatadata4=324000&cofomatadata5=121324030.PDF
1088852,121324049,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=M&cofomatadata3=121&cofomatadata4=324000&cofomatadata5=121324049.PDF
1090342,121324183,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=M&cofomatadata3=121&cofomatadata4=324000&cofomatadata5=121324183.PDF
1088863,121324398,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=M&cofomatadata3=121&cofomatadata4=324000&cofomatadata5=121324398.PDF
1090588,121324487,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=M&cofomatadata3=121&cofomatadata4=324000&cofomatadata5=121324487.PDF
1088870,121324717-24,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=M&cofomatadata3=121&cofomatadata4=324000&cofomatadata5=121324717-24.PDF
1090311,121325413,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=M&cofomatadata3=121&cofomatadata4=325000&cofomatadata5=121325413.PDF
2117244,200999009F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=200&cofomatadata4=999000&cofomatadata5=200999009F.PDF
2117243,200999018F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=200&cofomatadata4=999000&cofomatadata5=200999018F.PDF
2117223,200999937-001,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=200&cofomatadata4=999000&cofomatadata5=200999937-001.PDF
2116379,200999955FF,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=200&cofomatadata4=999000&cofomatadata5=200999955FF.PDF
2116380,200999964F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=200&cofomatadata4=999000&cofomatadata5=200999964F.PDF
2116381,200999973F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=200&cofomatadata4=999000&cofomatadata5=200999973F.PDF
2116382,200999982F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=200&cofomatadata4=999000&cofomatadata5=200999982F.PDF
2082627,201000326F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=000000&cofomatadata5=201000326F.PDF
2078923,201002583F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=002000&cofomatadata5=201002583F.PDF
2128428,201006213F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=006000&cofomatadata5=201006213F.PDF
2118450,201006375F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=006000&cofomatadata5=201006375F.PDF
2118449,201006384F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=006000&cofomatadata5=201006384F.PDF
2127116,201006393F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=006000&cofomatadata5=201006393F.PDF
2127117,no co,
2127118,201006419F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=006000&cofomatadata5=201006419F.PDF
2127119,201006428F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=006000&cofomatadata5=201006428F.PDF
2127120,201006437F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=006000&cofomatadata5=201006437F.PDF
2127121,201006446F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=006000&cofomatadata5=201006446F.PDF
2115705,201008667F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=008000&cofomatadata5=201008667F.PDF
2075022,201008676F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=008000&cofomatadata5=201008676F.PDF
2127020,no co,
2830394,201009979F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=009000&cofomatadata5=201009979F.PDF
2083455,201034040F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=034000&cofomatadata5=201034040F.PDF
2120428,201041112F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=041000&cofomatadata5=201041112F.PDF
2117194,201041158F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=041000&cofomatadata5=201041158F.PDF
2114004,201043557F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043557F.PDF
2114005,201043566F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043566F.PDF
2114006,201043575F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043575F.PDF
2114007,201043584F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043584F.PDF
2114008,201043593F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043593F.PDF
2114009,201043600F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043600F.PDF
2114010,201043619F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043619F.PDF
2114011,201043628F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043628F.PDF
2114012,201043637F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043637F.PDF
2114013,201043646F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=043000&cofomatadata5=201043646F.PDF
2127334,201048240-001,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=048000&cofomatadata5=201048240-001.PDF
2118178,201049711F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=049000&cofomatadata5=201049711F.PDF
2118177,201049720F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=049000&cofomatadata5=201049720F.PDF
2121832,201054287F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=054000&cofomatadata5=201054287F.PDF
2056522,201056766F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=056000&cofomatadata5=201056766F.PDF
2117283,201057453F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=057000&cofomatadata5=201057453F.PDF
2117282,201057462F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=057000&cofomatadata5=201057462F.PDF
2117284,201057471F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=057000&cofomatadata5=201057471F.PDF
2117285,201057499F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=057000&cofomatadata5=201057499F.PDF
2120390,201059601F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=059000&cofomatadata5=201059601F.PDF
2114593,201061974F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=061000&cofomatadata5=201061974F.PDF
2117809,no co,
2118207,201062447F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=062000&cofomatadata5=201062447F.PDF
2120516,201062964F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=062000&cofomatadata5=201062964F.PDF
2118187,201063080F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=063000&cofomatadata5=201063080F.PDF
2118185,201063099F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=063000&cofomatadata5=201063099F.PDF
2118186,201063106F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=063000&cofomatadata5=201063106F.PDF
2128130,201064711F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=064000&cofomatadata5=201064711F.PDF
2113846,201065596F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=065000&cofomatadata5=201065596F.PDF
2116389,201068557F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=068000&cofomatadata5=201068557F.PDF
2116388,201068566F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=068000&cofomatadata5=201068566F.PDF
2116387,201068575F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=068000&cofomatadata5=201068575F.PDF
2116386,201068584F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=068000&cofomatadata5=201068584F.PDF
2116881,201071623FPDF,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=071000&cofomatadata5=201071623FPDF.PDF
2116882,201071632F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=071000&cofomatadata5=201071632F.PDF
2121363,201072739F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=072000&cofomatadata5=201072739F.PDF
2115321,201072819F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=072000&cofomatadata5=201072819F.PDF
2115324,201072828F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=072000&cofomatadata5=201072828F.PDF
2115323,201072837F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=072000&cofomatadata5=201072837F.PDF
2115322,201072846F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=072000&cofomatadata5=201072846F.PDF
2115048,201073097F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=073000&cofomatadata5=201073097F.PDF
2117247,201074256F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=074000&cofomatadata5=201074256F.PDF
2117246,201074265F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=074000&cofomatadata5=201074265F.PDF
2124502,201075521F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=075000&cofomatadata5=201075521F.PDF
2115333,201076012F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=076000&cofomatadata5=201076012F.PDF
2125822,201078252-001,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=078000&cofomatadata5=201078252-001.PDF
2129398,201078724-001,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=078000&cofomatadata5=201078724-001.PDF
2125811,201078733-001,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=078000&cofomatadata5=201078733-001.PDF
2120252,201079590F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=079000&cofomatadata5=201079590F.PDF
2120253,201079607F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=079000&cofomatadata5=201079607F.PDF
2114865,diff job num,
2115069,201083718-002,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=083000&cofomatadata5=201083718-002.PDF
2124998,201084717F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=084000&cofomatadata5=201084717F.PDF
2116931,201084726F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=084000&cofomatadata5=201084726F.PDF
2125729,201092352-002,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=092000&cofomatadata5=201092352-002.PDF
2129285,201093725F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=093000&cofomatadata5=201093725F.PDF
2127837,201093734F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=093000&cofomatadata5=201093734F.PDF
2116923,201094984F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=094000&cofomatadata5=201094984F.PDF
2116922,201094993F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=094000&cofomatadata5=201094993F.PDF
2116915,201095377F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095377F.PDF
2116916,201095386F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095386F.PDF
2116914,201095411F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095411F.PDF
2116909,201095420F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095420F.PDF
2116913,201095439F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095439F.PDF
2116917,201095493F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095493F.PDF
2116919,201095509F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095509F.PDF
2116918,201095518F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095518F.PDF
2116921,201095536F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095536F.PDF
2116920,201095545F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=095000&cofomatadata5=201095545F.PDF
2129548,201096170F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=096000&cofomatadata5=201096170F.PDF
2116908,201096358F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=096000&cofomatadata5=201096358F.PDF
2116907,201096367F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=096000&cofomatadata5=201096367F.PDF
2116912,201096376F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=096000&cofomatadata5=201096376F.PDF
2116910,201096385F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=096000&cofomatadata5=201096385F.PDF
2116911,201096394F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=096000&cofomatadata5=201096394F.PDF
2116906,201096438F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=096000&cofomatadata5=201096438F.PDF
2116905,201096447F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=096000&cofomatadata5=201096447F.PDF
2116904,201096456F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=096000&cofomatadata5=201096456F.PDF
2121082,201097231F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=097000&cofomatadata5=201097231F.PDF
2117620,201097240F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=097000&cofomatadata5=201097240F.PDF
2119570,201098007F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098007F.PDF
2119572,201098016F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098016F.PDF
2119574,201098025F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098025F.PDF
2119578,201098034F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098034F.PDF
2119580,201098043F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098043F.PDF
2119582,201098052F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098052F.PDF
2119584,201098061F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098061F.PDF
2119586,201098070F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098070F.PDF
2119588,201098203F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098203F.PDF
2119590,201098212F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098212F.PDF
2119592,201098221F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098221F.PDF
2119594,201098230F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098230F.PDF
2119596,201098249F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098249F.PDF
2119598,201098258F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098258F.PDF
2119600,201098267F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098267F.PDF
2119602,201098276F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098276F.PDF
2119604,201098285F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098285F.PDF
2119606,201098294F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098294F.PDF
2119608,201098301F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098301F.PDF
2119610,201098310F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098310F.PDF
2119612,201098329F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098329F.PDF
2129286,201098793F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=098000&cofomatadata5=201098793F.PDF
2124517,201099051F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=099000&cofomatadata5=201099051F.PDF
2116899,201099248F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=099000&cofomatadata5=201099248F.PDF
2126080,201099257F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=099000&cofomatadata5=201099257F.PDF
2116975,201099827F,https://a810-bisweb.nyc.gov/bisweb/CofoDocumentContentServlet?cofomatadata1=cofo&cofomatadata2=X&cofomatadata3=201&cofomatadata4=099000&cofomatadata5=201099827F.PDF
