bbl,bin,jobnum,units,zonedistadj,parktype,reqspaces,waiverspaces,lat,long
5066650090,5158697,520105564,1.0,R3X,required - low density,2,2,40.515046,-74.194735
5052700022,5167490,520105617,2.0,R3A,required - low density,3,3,40.54342764,-74.14829047
5069000014,5158779,520106019,2.0,R3X,required - low density,3,3,40.52989655,-74.20338662
5069000013,5167932,520106028,2.0,R3X,required - low density,3,3,40.52985381,-74.20354446
5069000015,5158780,520106037,2.0,R3X,required - low density,3,3,40.52994144,-74.20322847
5064420037,5157445,520106206,2.0,R3X,required - low density,3,3,40.52886792,-74.17570549
5065700039,5158968,520106297,2.0,R3X,required - low density,3,3,40.53257351,-74.18937497
5016020011,5170758,520106395,1.0,R3-2,required - low density,2,2,40.61613539,-74.16617967
5016020010,5170757,520106402,1.0,R3-2,required - low density,2,2,40.61612782,-74.16612228
5016020009,5170756,520106411,1.0,R3-2,required - low density,2,2,40.61612065,-74.16606727
5016020008,5170755,520106420,1.0,R3-2,required - low density,2,2,40.61611347,-74.16601225
5016020007,5170754,520106439,1.0,R3-2,required - low density,2,2,40.61610629,-74.16595723
5016020004,5170751,520106448,1.0,R3-2,required - low density,2,2,40.6160628,-74.1656619
5016020006,5170753,520106457,1.0,R3-2,required - low density,2,2,40.61609865,-74.16589926
5016020005,5170752,520106466,1.0,R3-2,required - low density,2,2,40.6160703,-74.16571942
5016020003,5170750,520106475,1.0,R3-2,required - low density,2,2,40.61605583,-74.16560684
5016020002,5170749,520106484,1.0,R3-2,required - low density,2,2,40.61604885,-74.16555178
5016020001,5170748,520106493,1.0,R3-2,required - low density,2,2,40.61604142,-74.16549479
5044380009,5060580,520106527,1.0,R1-2,required - low density,2,2,40.57009459,-74.14288685
5063330103,5158962,520106554,2.0,R3X,required - low density,3,3,40.53664095,-74.19266357
5063330101,5158969,520106563,2.0,R3X,required - low density,3,3,40.53660427,-74.1927988
5016000057,5166489,520106956,2.0,R3-2,required - low density,3,3,40.61611188,-74.16670527
5002090070,5095163,520107269,1.0,R3A,required - low density,2,0,40.63349027,-74.11958037
5052990007,5151799,520107278,1.0,R3,required - low density,2,2,40.54118858,-74.14536876
5053100037,5167524,520107367,1.0,R3-1,required - low density,2,2,40.53803444,-74.14714118
5053100038,5167525,520107376,1.0,R3-1,required - low density,2,2,40.53800286,-74.14709739
5052990003,5151797,520107544,1.0,R3,required - low density,2,2,40.5414147,-74.14517811
5052990005,5151798,520107553,1.0,R3,required - low density,2,2,40.54130307,-74.14527344
5016020023,5170666,520107884,2.0,R3-2,required - low density,3,3,40.61536269,-74.16574902
5016020024,5170667,520107893,1.0,R3-2,required - low density,2,2,40.61537054,-74.16581174
5016020025,5166550,520107900,1.0,R3-2,required - low density,2,2,40.6153776,-74.1658668
5016020027,5166552,520107928,1.0,R3-2,required - low density,2,2,40.61539172,-74.16597691
5016020028,5166553,520107937,2.0,R3-2,required - low density,3,3,40.61539877,-74.16603196
5016020017,5170660,520107946,1.0,R3-2,required - low density,2,2,40.61577557,-74.16597244
5016020016,5170659,520107955,1.0,R3-2,required - low density,2,2,40.61578321,-74.16603111
5016020015,5170658,520107964,1.0,R3-2,required - low density,2,2,40.61579023,-74.16608618
5016020012,5170655,520107973,1.0,R3-2,required - low density,2,2,40.61581167,-74.16625302
5016020013,5170656,520107982,1.0,R3-2,required - low density,2,2,40.61580425,-74.1661963
5016020014,5170657,520108008,1.0,R3-2,required - low density,2,2,40.61579724,-74.16614124
5016020022,5170665,520108017,1.0,R3-2,required - low density,2,2,40.61572499,-74.16556506
5016020021,5170664,520108026,1.0,R3-2,required - low density,2,2,40.6157326,-74.16562407
5016020020,5170663,520108035,1.0,R3-2,required - low density,2,2,40.61573947,-74.16567917
5016020019,5170662,520108044,1.0,R3-2,required - low density,2,2,40.61574633,-74.16573426
5016020018,5170661,520108053,1.0,R3-2,required - low density,2,2,40.61575355,-74.16578977
5016020029,5166554,520108062,1.0,R3-2,required - low density,2,2,40.6154054,-74.16608566
5033180089,5048909,520109098,2.0,R3X,required - low density,3,3,40.590457,-74.09611974
5033180091,5158677,520109114,2.0,R3X,required - low density,3,3,40.59051405,-74.09623154
5061460145,5164619,520109481,2.0,R3X,required - low density,3,3,40.54658375,-74.20825437
5008210087,5158764,520109515,1.0,R3-1,required - low density,2,2,40.60321729,-74.13221091
5008210085,5164793,520109524,1.0,R3-1,required - low density,2,2,40.603186,-74.132194
5008210083,5164792,520109533,1.0,R3-1,required - low density,2,2,40.60310921,-74.13219747
5008210081,5158765,520109542,1.0,R3-1,required - low density,2,2,40.603082,-74.132183
5016020030,5166555,520109864,2.0,R3-2,required - low density,3,3,40.61547169,-74.16629966
5016020031,5166556,520109873,2.0,R3-2,required - low density,3,3,40.61543026,-74.16630861
5016020032,5166557,520109882,2.0,R3-2,required - low density,3,3,40.61538825,-74.16631741
5016020033,5166558,520109891,2.0,R3-2,required - low density,3,3,40.61534029,-74.16632766
5054330097,5159000,520109926,1.0,R3-2,required - low density,2,2,40.55066715,-74.15345957
5054330096,5158999,520109935,1.0,R3-2,required - low density,2,2,40.55070716,-74.15347653
5054330094,5070236,520109944,1.0,R3-2,required - low density,2,2,40.55078796,-74.15351066
5054330095,5158998,520109962,1.0,R3-2,required - low density,2,2,40.5507467,-74.15349323
5016000004,5166530,520109980,1.0,R3-2,required - low density,2,2,40.61532279,-74.1668881
5016000003,5166529,520109999,1.0,R3-2,required - low density,2,2,40.61527478,-74.16689822
5016000002,5166528,520110004,1.0,R3-2,required - low density,2,2,40.61523307,-74.166907
5016000001,5166527,520110013,1.0,R3-2,required - low density,2,2,40.61519165,-74.1669157
5016020034,5166559,520110022,2.0,R3-2,required - low density,3,3,40.61522695,-74.16634016
5016020035,5166560,520110031,1.0,R3-2,required - low density,2,2,40.61518216,-74.16634895
5016020036,5166561,520110040,1.0,R3-2,required - low density,2,2,40.61513993,-74.16635603
5016020037,5166562,520110059,2.0,R3-2,required - low density,3,3,40.61509515,-74.16636481
5068430004,5158981,520110273,2.0,R3X,required - low density,3,3,40.53920853,-74.19620361
5068430003,5158982,520110282,2.0,R3X,required - low density,3,3,40.53924607,-74.19606342
5068430002,5158980,520110291,2.0,R3X,required - low density,3,3,40.53928577,-74.19592466
5012270030,5163952,520110460,1.0,R3A,required - low density,2,0,40.63558296,-74.15995763
5012270032,5163951,520110479,1.0,R3A,required - low density,2,0,40.63566254,-74.15995185
5012270036,5027758,520110488,1.0,R3A,required - low density,2,0,40.63583379,-74.15998223
5056950052,5169166,520110610,2.0,R3A,required - low density,3,3,40.54555749,-74.17713006
5040510005,5167314,520110781,2.0,R3-1,required - low density,3,3,40.562764,-74.110984
5040510006,5158821,520110790,2.0,R3-1,required - low density,3,3,40.56283999,-74.11094026
5056950051,5159053,520110932,2.0,R3A,required - low density,3,3,40.54564245,-74.17704082
5016000012,5166538,520110978,1.0,R3-2,required - low density,2,2,40.61545339,-74.16716909
5016000013,5166539,520110987,1.0,R3-2,required - low density,2,2,40.61546042,-74.16722415
5016000014,5166540,520110996,2.0,R3-2,required - low density,3,3,40.61546745,-74.1672792
5016000015,5166541,520111003,1.0,R3-2,required - low density,2,2,40.61547448,-74.16733426
5016000016,5166542,520111012,1.0,R3-2,required - low density,2,2,40.61548151,-74.16738931
5016000017,5166543,520111021,1.0,R3-2,required - low density,2,2,40.61548854,-74.16744437
5062430045,5159055,520111156,1.0,R3X,required - low density,2,2,40.53965138,-74.17550693
5062430043,5164371,520111165,1.0,R3X,required - low density,2,2,40.53977645,-74.17558313
5009520217,5023667,520111502,1.0,R1-2,required - low density,2,2,40.58136181,-74.12589385
5062270031,5159202,520111520,2.0,R3A,required - low density,3,0,40.54458183,-74.17843209
5075330015,5159201,520111548,2.0,R3X,required - low density,3,3,40.52326291,-74.21764583
5075330018,5087007,520111557,2.0,R3X,required - low density,3,3,40.52325161,-74.21782807
5038880012,5158977,520111637,1.0,R3-1,required - low density,2,2,40.56948929,-74.09582483
5038880013,5165047,520111655,1.0,R3-1,required - low density,2,2,40.5695251,-74.09579149
5005610019,5159002,520111780,2.0,R3A,required - low density,3,3,40.62039399,-74.08225555
5056940029,5158972,520111806,2.0,R3A,required - low density,3,3,40.54602894,-74.17616686
5056940028,5158971,520111815,2.0,R3A,required - low density,3,3,40.54591612,-74.17620888
5011860067,5095268,520111940,1.0,R3A,required - low density,2,0,40.63676163,-74.15179586
5001200097,5164145,520112404,2.0,R3X,required - low density,3,3,40.63168087,-74.08823623
5067010032,5159208,520112468,2.0,R3X,required - low density,3,3,40.51962599,-74.19934381
5067010035,5168014,520112477,2.0,R3X,required - low density,3,3,40.51959106,-74.19951683
5067750244,5168041,520112592,2.0,R3X,required - low density,3,3,40.5153626,-74.2105974
5002980067,5170605,520112789,1.0,R2,required - low density,2,2,40.622158,-74.109253
5002980068,5159041,520112798,1.0,R2,required - low density,2,2,40.62209965,-74.10941057
5020000080,5159086,520113243,1.0,R3-2,required - low density,2,2,40.59135428,-74.15276043
5020000081,5159085,520113252,1.0,R3-2,required - low density,2,2,40.59139027,-74.152726
5020000082,5159084,520113261,1.0,R3-2,required - low density,2,2,40.59142702,-74.15268977
5020000083,5159083,520113270,1.0,R3-2,required - low density,2,2,40.5914635,-74.15265368
5020000084,5159082,520113289,1.0,R3-2,required - low density,2,2,40.5915006,-74.15261741
5020000085,5159081,520113298,1.0,R3-2,required - low density,2,2,40.59153866,-74.15257879
5020000086,5159080,520113305,1.0,R3-2,required - low density,2,2,40.59162358,-74.15248624
5020000087,5159079,520113314,1.0,R3-2,required - low density,2,2,40.59165953,-74.15245093
5020000088,5159078,520113323,1.0,R3-2,required - low density,2,2,40.59169548,-74.15241561
5020000089,5159077,520113332,1.0,R3-2,required - low density,2,2,40.59173143,-74.15238029
5020000090,5159076,520113341,1.0,R3-2,required - low density,2,2,40.59176739,-74.15234497
5020000091,5159075,520113350,1.0,R3-2,required - low density,2,2,40.59180653,-74.15230653
5020000092,5159074,520113369,1.0,R3-2,required - low density,2,2,40.59188217,-74.15221472
5020000093,5159073,520113378,1.0,R3-2,required - low density,2,2,40.59192092,-74.15217628
5020000094,5159072,520113387,1.0,R3-2,required - low density,2,2,40.59195363,-74.15214475
5020000095,5159071,520113396,1.0,R3-2,required - low density,2,2,40.59198789,-74.15210964
5020000096,5159070,520113403,1.0,R3-2,required - low density,2,2,40.5920272,-74.15207035
5020000097,5159069,520113412,1.0,R3-2,required - low density,2,2,40.59206572,-74.15203186
5020000098,5159068,520113421,1.0,R3-2,required - low density,2,2,40.59210371,-74.1519939
5020000099,5159067,520113430,1.0,R3-2,required - low density,2,2,40.59217404,-74.151924
5020000100,5159066,520113449,1.0,R3-2,required - low density,2,2,40.59221254,-74.15188552
5020000101,5159065,520113458,1.0,R3-2,required - low density,2,2,40.59225316,-74.15184494
5020000102,5159064,520113467,1.0,R3-2,required - low density,2,2,40.5922927,-74.15180543
5020000103,5159063,520113476,1.0,R3-2,required - low density,2,2,40.59233202,-74.15176614
5020000104,5159062,520113485,1.0,R3-2,required - low density,2,2,40.59237054,-74.15172765
5020000105,5159061,520113494,1.0,R3-2,required - low density,2,2,40.5924539,-74.15164146
5020000106,5159060,520113500,1.0,R3-2,required - low density,2,2,40.5924924,-74.15160298
5020000107,5159059,520113519,1.0,R3-2,required - low density,2,2,40.59253301,-74.1515624
5020000108,5159058,520113528,1.0,R3-2,required - low density,2,2,40.59257256,-74.15152289
5020000109,5159057,520113537,1.0,R3-2,required - low density,2,2,40.59261187,-74.1514836
5020000110,5159056,520113546,1.0,R3-2,required - low density,2,2,40.59265039,-74.15144511
5020000111,5159156,520113555,1.0,R3-2,required - low density,2,2,40.59273624,-74.15135742
5020000112,5159155,520113564,1.0,R3-2,required - low density,2,2,40.59277907,-74.15131462
5020000113,5159154,520113573,1.0,R3-2,required - low density,2,2,40.59281968,-74.15127404
5020000114,5159153,520113582,1.0,R3-2,required - low density,2,2,40.59285923,-74.15123452
5020000115,5159152,520113591,1.0,R3-2,required - low density,2,2,40.59289855,-74.15119524
5020000116,5159151,520113608,1.0,R3-2,required - low density,2,2,40.59293706,-74.15115675
5020000117,5159150,520113617,1.0,R3-2,required - low density,2,2,40.59297505,-74.15111878
5020000118,5159149,520113626,1.0,R3-2,required - low density,2,2,40.59306908,-74.15154669
5020000119,5164584,520113635,1.0,R3-2,required - low density,2,2,40.59309687,-74.15159469
5020000120,5159147,520113644,1.0,R3-2,required - low density,2,2,40.59312455,-74.15164248
5020000121,5159146,520113653,1.0,R3-2,required - low density,2,2,40.59315128,-74.15168865
5020000122,5159145,520113662,1.0,R3-2,required - low density,2,2,40.59317838,-74.15173544
5020000123,5159144,520113671,1.0,R3-2,required - low density,2,2,40.59320474,-74.15178096
5020000124,5159143,520113680,1.0,R3-2,required - low density,2,2,40.59327238,-74.1519013
5020000125,5159142,520113699,1.0,R3-2,required - low density,2,2,40.59330323,-74.15195437
5020000126,5159141,520113706,1.0,R3-2,required - low density,2,2,40.59333409,-74.15200584
5020000127,5159140,520113715,1.0,R3-2,required - low density,2,2,40.5933656,-74.15205698
5020000128,5159137,520113724,1.0,R3-2,required - low density,2,2,40.59339375,-74.15210696
5020000129,5159136,520113733,1.0,R3-2,required - low density,2,2,40.59341856,-74.15215127
5020000130,5159135,520113742,1.0,R3-2,required - low density,2,2,40.5934409,-74.15219508
5020000131,5159134,520113751,1.0,R3-2,required - low density,2,2,40.59276945,-74.15184712
5020000132,5159133,520113760,1.0,R3-2,required - low density,2,2,40.59279922,-74.15189761
5020000133,5159132,520113779,1.0,R3-2,required - low density,2,2,40.59282791,-74.15194627
5020000134,5159131,520113788,1.0,R3-2,required - low density,2,2,40.59285658,-74.1519949
5020000135,5159130,520113797,1.0,R3-2,required - low density,2,2,40.59288479,-74.15204274
5020000136,5159129,520113804,1.0,R3-2,required - low density,2,2,40.59291376,-74.15209187
5020000137,5159120,520113813,1.0,R3-2,required - low density,2,2,40.59297911,-74.15220545
5020000138,5159119,520113822,1.0,R3-2,required - low density,2,2,40.59300778,-74.15225408
5020000139,5159118,520113831,1.0,R3-2,required - low density,2,2,40.59303598,-74.15230192
5020000140,5158989,520113840,1.0,R3-2,required - low density,2,2,40.59306495,-74.15235106
5020000141,5159097,520113859,1.0,R3-2,required - low density,2,2,40.5925363,-74.15208886
5020000142,5159096,520113868,1.0,R3-2,required - low density,2,2,40.59256607,-74.15213935
5020000143,5159095,520113877,1.0,R3-2,required - low density,2,2,40.59259476,-74.15218801
5020000144,5159094,520113886,1.0,R3-2,required - low density,2,2,40.59262344,-74.15223664
5020000145,5159093,520113895,1.0,R3-2,required - low density,2,2,40.59265164,-74.15228448
5020000146,5159092,520113902,1.0,R3-2,required - low density,2,2,40.59268061,-74.15233361
5020000147,5159091,520113911,1.0,R3-2,required - low density,2,2,40.59275508,-74.15245349
5020000148,5159090,520113920,1.0,R3-2,required - low density,2,2,40.59278377,-74.15250215
5020000149,5159089,520113939,1.0,R3-2,required - low density,2,2,40.59281244,-74.15255078
5020000150,5159088,520113948,1.0,R3-2,required - low density,2,2,40.59284064,-74.15259862
5020000151,5159087,520113957,1.0,R3-2,required - low density,2,2,40.59286961,-74.15264776
5020000152,5159117,520113966,1.0,R3-2,required - low density,2,2,40.59223758,-74.15238325
5020000153,5159116,520113975,1.0,R3-2,required - low density,2,2,40.59226735,-74.15243374
5020000154,5159115,520113984,1.0,R3-2,required - low density,2,2,40.59229604,-74.1524824
5020000155,5159114,520113993,1.0,R3-2,required - low density,2,2,40.59232471,-74.15253103
5020000156,5159113,520114000,1.0,R3-2,required - low density,2,2,40.59235291,-74.15257887
5020000157,5159112,520114019,1.0,R3-2,required - low density,2,2,40.59238188,-74.152628
5020000158,5159111,520114028,1.0,R3-2,required - low density,2,2,40.5924114,-74.15267806
5020000160,5159109,520114037,1.0,R3-2,required - low density,2,2,40.59254085,-74.15290089
5020000161,5159108,520114046,1.0,R3-2,required - low density,2,2,40.59257131,-74.15295375
5020000162,5159107,520114055,1.0,R3-2,required - low density,2,2,40.59200444,-74.15261774
5020000163,5159106,520114064,1.0,R3-2,required - low density,2,2,40.59203421,-74.15266823
5020000164,5159105,520114073,1.0,R3-2,required - low density,2,2,40.5920629,-74.15271689
5020000165,5159104,520114082,1.0,R3-2,required - low density,2,2,40.59209157,-74.15276552
5020000166,5159103,520114091,1.0,R3-2,required - low density,2,2,40.59211977,-74.15281336
5020000167,5159102,520114108,1.0,R3-2,required - low density,2,2,40.59214874,-74.15286249
5020000168,5159101,520114117,1.0,R3-2,required - low density,2,2,40.59222977,-74.15298719
5020000169,5159100,520114126,1.0,R3-2,required - low density,2,2,40.59225953,-74.15303913
5020000170,5159099,520114135,1.0,R3-2,required - low density,2,2,40.59228653,-74.15308727
5020000171,5159098,520114144,1.0,R3-2,required - low density,2,2,40.59231494,-74.15313549
5020000172,5158988,520114153,1.0,R3-2,required - low density,2,2,40.59234503,-74.15318826
5040500007,5158974,520114402,1.0,R3-1,required - low density,2,2,40.56236186,-74.10581625
5040500005,5158975,520114411,1.0,R3-1,required - low density,2,2,40.56231679,-74.10584433
5027670086,5168446,520114778,1.0,R3A,required - low density,2,0,40.591838,-74.191481
5027670087,5159123,520114787,1.0,R3A,required - low density,2,0,40.59185012,-74.19135122
5027670088,5171962,520114796,1.0,R3A,required - low density,2,0,40.59182477,-74.19125926
5068660056,5168062,520114974,2.0,R3X,required - low density,3,3,40.531508,-74.20197
5068660057,5159051,520114983,2.0,R3X,required - low density,3,3,40.53145286,-74.20209906
5001810032,5164258,520115107,1.0,R3A,required - low density,2,0,40.63166168,-74.11512015
5001810030,5164259,520115116,1.0,R3A,required - low density,2,0,40.63165371,-74.11520283
5069930122,5085521,520115660,1.0,R3X,required - low density,2,2,40.52545859,-74.21272719
5068690011,5159260,520115802,1.0,R3X,required - low density,2,2,40.53443508,-74.20068491
5068690012,5159259,520115811,1.0,R3X,required - low density,2,2,40.53448352,-74.20050775
5042660028,5158548,520116311,1.0,R2,required - low density,2,2,40.5652597,-74.1245293
5042660027,5168111,520116320,1.0,R2,required - low density,2,2,40.565311,-74.124381
5034780019,5170274,520116339,1.0,R3-1,required - low density,2,2,40.58081969,-74.08147046
5034780020,5170255,520116348,1.0,R3-1,required - low density,2,2,40.58080178,-74.08143421
5034780021,5170256,520116357,1.0,R3-1,required - low density,2,2,40.58076034,-74.0813501
5034780022,5170257,520116366,1.0,R3-1,required - low density,2,2,40.58074242,-74.08131385
5034780024,5170258,520116375,1.0,R3-1,required - low density,2,2,40.58069859,-74.08123074
5034780025,5170259,520116384,1.0,R3-1,required - low density,2,2,40.58068067,-74.08119449
5034780026,5170260,520116393,1.0,R3-1,required - low density,2,2,40.5806372,-74.08111254
5034780126,5170261,520116400,1.0,R3-1,required - low density,2,2,40.58061928,-74.08107629
5034780071,5170280,520116419,1.0,R3-1,required - low density,2,2,40.58079111,-74.08219143
5034780070,5170272,520116428,1.0,R3-1,required - low density,2,2,40.58077319,-74.08215518
5034780069,5170271,520116437,1.0,R3-1,required - low density,2,2,40.58073044,-74.08207135
5034780068,5170270,520116446,1.0,R3-1,required - low density,2,2,40.58071252,-74.0820351
5034780066,5170269,520116455,1.0,R3-1,required - low density,2,2,40.58066877,-74.08195164
5034780065,5170268,520116464,1.0,R3-1,required - low density,2,2,40.58065085,-74.08191539
5034780064,5170267,520116473,1.0,R3-1,required - low density,2,2,40.58060666,-74.08183157
5034780062,5170266,520116482,1.0,R3-1,required - low density,2,2,40.58058875,-74.08179532
5034780061,5170265,520116491,1.0,R3-1,required - low density,2,2,40.58054671,-74.08171149
5034780057,5170264,520116507,1.0,R3-1,required - low density,2,2,40.58052879,-74.08167524
5034780056,5170263,520116516,1.0,R3-1,required - low density,2,2,40.58048461,-74.08159236
5034780050,5170262,520116525,1.0,R3-1,required - low density,2,2,40.58046669,-74.0815561
5070940057,5170624,520116785,2.0,R3-1,required - low density,3,3,40.5451336,-74.22155479
5036850012,5159254,520116927,1.0,R3-1,required - low density,2,2,40.57926921,-74.10006325
5036850014,5159255,520116936,1.0,R3-1,required - low density,2,2,40.57923005,-74.10000061
5040310064,5162283,520116945,1.0,R3-1,required - low density,2,2,40.56643757,-74.10810312
5040310062,5159324,520116954,1.0,R3-1,required - low density,2,2,40.56639451,-74.1081369
5053060100,5159207,520116981,1.0,R3-1,required - low density,2,2,40.53844664,-74.14514654
5053060099,5159206,520116990,1.0,R3-1,required - low density,2,2,40.53841474,-74.14510132
5000650019,5170687,520117034,1.0,R3X,required - low density,2,2,40.64187499,-74.09486108
5067200019,5159210,520117070,2.0,R3X,required - low density,3,3,40.52431179,-74.20070212
5074990031,5159211,520117089,2.0,R3X,required - low density,3,3,40.52375968,-74.22206562
5074990033,5159212,520117098,2.0,R3X,required - low density,3,3,40.52374496,-74.22227578
5074990035,5159213,520117105,2.0,R3X,required - low density,3,3,40.52373231,-74.22248735
5074990037,5159214,520117114,2.0,R3X,required - low density,3,3,40.5237213,-74.22268557
5042460052,5159357,520117123,2.0,R3X,required - low density,3,3,40.56776402,-74.11403911
5042460051,5058086,520117141,2.0,R3X,required - low density,3,3,40.56771357,-74.11394516
5014840030,5158552,520117597,2.0,R3X,required - low density,3,3,40.62086943,-74.14752524
5010770011,5025360,520118319,2.0,R6,required - high density,1,0,40.6374058,-74.13476024
5029160019,5159200,520118435,1.0,R3-2,required - low density,2,2,40.60602687,-74.08580548
5029160018,5159199,520118444,1.0,R3-2,required - low density,2,2,40.60605897,-74.08577323
5029160017,5169142,520118453,1.0,R3-2,required - low density,2,2,40.60608734,-74.08572756
5029160016,5159198,520118462,1.0,R3-2,required - low density,2,2,40.60615142,-74.0856642
5029160015,5159197,520118471,1.0,R3-2,required - low density,2,2,40.60618163,-74.08563534
5067010038,5172033,520118792,1.0,R3X,required - low density,2,2,40.51956621,-74.19967312
5028730044,5170399,520118934,1.0,R3-2,required - low density,2,2,40.61553244,-74.07732005
5028730045,5170378,520118943,1.0,R3-2,required - low density,2,2,40.61550081,-74.07728007
5028730046,5159027,520118952,1.0,R3-2,required - low density,2,2,40.6154672,-74.0772376
5028730047,5170379,520118961,1.0,R3-2,required - low density,2,2,40.61543359,-74.07719512
5028730048,5170380,520118970,1.0,R3-2,required - low density,2,2,40.61539998,-74.07715265
5028730049,5159028,520118989,1.0,R3-2,required - low density,2,2,40.61536835,-74.07711267
5028730050,5170390,520119005,1.0,R3-2,required - low density,2,2,40.61529516,-74.07703261
5028730051,5159029,520119014,1.0,R3-2,required - low density,2,2,40.61526353,-74.07699264
5028730052,5170391,520119023,1.0,R3-2,required - low density,2,2,40.61522992,-74.07695016
5028730053,5170392,520119032,1.0,R3-2,required - low density,2,2,40.61519631,-74.07690769
5028730054,5159030,520119041,1.0,R3-2,required - low density,2,2,40.6151627,-74.07686521
5028730055,5170393,520119050,1.0,R3-2,required - low density,2,2,40.61509331,-74.07677752
5028730056,5159031,520119069,1.0,R3-2,required - low density,2,2,40.61506167,-74.07673755
5028730057,5170395,520119078,1.0,R3-2,required - low density,2,2,40.61502806,-74.07669507
5028730058,5170396,520119087,1.0,R3-2,required - low density,2,2,40.61499445,-74.0766526
5028730059,5170397,520119096,1.0,R3-2,required - low density,2,2,40.61496084,-74.07661013
5028730060,5159032,520119103,1.0,R3-2,required - low density,2,2,40.61492921,-74.07657015
5028730084,5167032,520119112,1.0,R3-2,required - low density,2,2,40.6159542,-74.07721233
5028730083,5167033,520119121,1.0,R3-2,required - low density,2,2,40.61592439,-74.07717531
5028730082,5159033,520119130,1.0,R3-2,required - low density,2,2,40.61589168,-74.07713551
5028730081,5167034,520119149,1.0,R3-2,required - low density,2,2,40.61585848,-74.07709509
5028730080,5167035,520119158,1.0,R3-2,required - low density,2,2,40.61582527,-74.07705468
5028730079,5159034,520119167,1.0,R3-2,required - low density,2,2,40.61579161,-74.07701307
5028730078,5167036,520119176,1.0,R3-2,required - low density,2,2,40.6157586,-74.0769729
5028730077,5167037,520119185,1.0,R3-2,required - low density,2,2,40.61572841,-74.07693616
5028730076,5169190,520119194,1.0,R3-2,required - low density,2,2,40.61565695,-74.07684946
5028730075,5169189,520119201,1.0,R3-2,required - low density,2,2,40.61562575,-74.07681149
5028730074,5159035,520119210,1.0,R3-2,required - low density,2,2,40.61559154,-74.07676985
5028730073,5169188,520119229,1.0,R3-2,required - low density,2,2,40.61555734,-74.07672848
5028730072,5169187,520119238,1.0,R3-2,required - low density,2,2,40.61552413,-74.0766878
5028730071,5159038,520119247,1.0,R3-2,required - low density,2,2,40.61549193,-74.07664861
5028730070,5169186,520119256,1.0,R3-2,required - low density,2,2,40.61545973,-74.07660942
5028730069,5169185,520119265,1.0,R3-2,required - low density,2,2,40.61542954,-74.07657268
5028730068,5169184,520119274,1.0,R3-2,required - low density,2,2,40.61535592,-74.07647927
5028730067,5169183,520119283,1.0,R3-2,required - low density,2,2,40.61532565,-74.07644265
5028730066,5159039,520119292,1.0,R3-2,required - low density,2,2,40.61529335,-74.0764036
5028730065,5169182,520119309,1.0,R3-2,required - low density,2,2,40.61526106,-74.07636454
5028730064,5170377,520119318,1.0,R3-2,required - low density,2,2,40.61522877,-74.07632548
5028730063,5169181,520119327,1.0,R3-2,required - low density,2,2,40.61519648,-74.07628642
5028730062,5159044,520119336,1.0,R3-2,required - low density,2,2,40.61516418,-74.07624737
5028730061,5159226,520119345,1.0,R3-2,required - low density,2,2,40.61513391,-74.07621075
5028730185,5159227,520119354,1.0,R3-2,required - low density,2,2,40.61612142,-74.07688382
5028730086,5166510,520119363,1.0,R3-2,required - low density,2,2,40.61608618,-74.07684115
5028730087,5166511,520119372,1.0,R3-2,required - low density,2,2,40.61605189,-74.07679963
5028730088,5159232,520119381,1.0,R3-2,required - low density,2,2,40.6160186,-74.07675934
5028730089,5166512,520119390,1.0,R3-2,required - low density,2,2,40.61598531,-74.07671904
5028730090,5166513,520119407,1.0,R3-2,required - low density,2,2,40.61595202,-74.07667874
5028730091,5159233,520119416,1.0,R3-2,required - low density,2,2,40.61592176,-74.07664211
5028730092,5166514,520119425,1.0,R3-2,required - low density,2,2,40.61585984,-74.07656443
5028730093,5159234,520119434,1.0,R3-2,required - low density,2,2,40.61582915,-74.07652708
5028730094,5166515,520119443,1.0,R3-2,required - low density,2,2,40.61579594,-74.07648667
5028730095,5166516,520119452,1.0,R3-2,required - low density,2,2,40.61576274,-74.07644626
5028730096,5159235,520119461,1.0,R3-2,required - low density,2,2,40.61572903,-74.07640524
5028730097,5169191,520119470,1.0,R3-2,required - low density,2,2,40.61569582,-74.07636483
5028730098,5169192,520119489,1.0,R3-2,required - low density,2,2,40.61566362,-74.07632564
5028730099,5159236,520119498,1.0,R3-2,required - low density,2,2,40.61563343,-74.0762889
5028730100,5170372,520119504,1.0,R3-2,required - low density,2,2,40.61556787,-74.07620422
5028730101,5170373,520119513,1.0,R3-2,required - low density,2,2,40.61553768,-74.07616748
5028730102,5170374,520119522,1.0,R3-2,required - low density,2,2,40.61550548,-74.0761283
5028730103,5170375,520119531,1.0,R3-2,required - low density,2,2,40.61547328,-74.07608911
5028730104,5170376,520119540,2.0,R3-2,required - low density,3,3,40.61541869,-74.07605268
5028730106,5166509,520119559,1.0,R3-2,required - low density,2,2,40.61622224,-74.07647362
5028730107,5166508,520119568,1.0,R3-2,required - low density,2,2,40.61624896,-74.07642188
5028730108,5159217,520119577,1.0,R3-2,required - low density,2,2,40.61627476,-74.07637191
5028730109,5166507,520119586,1.0,R3-2,required - low density,2,2,40.61630206,-74.07631903
5028730110,5159218,520119595,1.0,R3-2,required - low density,2,2,40.61634982,-74.07622652
5028730111,5166506,520119602,1.0,R3-2,required - low density,2,2,40.61637291,-74.07618178
5028730112,5166505,520119611,1.0,R3-2,required - low density,2,2,40.61639914,-74.07613097
