bbl,bin,jobnum,year,units,counits,parktype
5071050157,5159026,520188341,2019,1.0,1,required - low density
5071050171,5159016,520188350,2018,2.0,2,required - low density
5071050164,5159009,520188369,2018,2.0,2,required - low density
5071050170,5159015,520188378,2018,1.0,1,required - low density
5071050165,5159010,520188387,2018,1.0,1,required - low density
5071050167,5159012,520188396,2018,1.0,1,required - low density
5071050162,5159007,520188403,2018,1.0,1,required - low density
5071050161,5159006,520188412,2018,1.0,1,required - low density
5071050160,5159005,520188421,2018,1.0,1,required - low density
5071050159,5159004,520188430,2018,1.0,1,required - low density
5071050158,5159003,520188449,2020,1.0,1,required - low density
5071050150,5159019,520188458,2019,1.0,1,required - low density
5071050149,5159018,520188467,2019,1.0,1,required - low density
5071050148,5159017,520188476,2019,1.0,1,required - low density
5007010071,5164553,520188485,2015,1.0,1,required - low density
5007010070,5164777,520188494,2015,1.0,1,required - low density
5007010069,5164552,520188500,2015,1.0,1,required - low density
5007010068,5164551,520188519,2015,1.0,1,required - low density
5007010020,5164556,520188528,2015,1.0,1,required - low density
5007010017,5164755,520188537,2015,1.0,1,required - low density
5007010019,5164555,520188546,2015,1.0,1,required - low density
5007010018,5164554,520188555,2015,1.0,1,required - low density
5071050169,5159014,520188564,2018,1.0,1,required - low density
5071050168,5159013,520188573,2018,1.0,1,required - low density
5071050166,5159011,520188582,2018,1.0,1,required - low density
5022800010,5164543,520188706,2015,1.0,1,required - low density
5008130007,5169124,520189983,2015,1.0,1,required - low density
5008130006,5170613,520189992,2015,1.0,1,required - low density
5068430066,5164627,520190025,2014,1.0,1,required - low density
5062600022,5164356,520190043,2015,2.0,2,required - low density
5062600023,5164355,520190052,2015,2.0,2,required - low density
5062600021,5164357,520190061,2015,2.0,2,required - low density
5008090012,5170674,520190105,2014,1.0,1,required - low density
5008090013,5164491,520190114,2014,1.0,1,required - low density
5056270023,5075123,520190873,2016,1.0,1,required - low density
5056270025,5164363,520190882,2016,1.0,1,required - low density
5040920062,5166419,520190962,2015,1.0,1,required - low density
5012280016,5164624,520191159,2015,1.0,1,required - low density
5012280014,5164623,520191168,2016,1.0,1,required - low density
5008980154,5164594,520191337,2016,1.0,1,required - low density
5035920043,5170343,520191462,2015,2.0,2,required - low density
5077860248,5164526,520191596,2016,1.0,1,required - low density
5077860108,5164525,520191603,2016,1.0,1,required - low density
5077860250,5164524,520191612,2016,1.0,1,required - low density
5077860106,5164523,520191621,2016,1.0,1,required - low density
5003770002,5164936,520191649,2016,1.0,1,required - low density
5068530058,5164590,520191667,2020,2.0,2,required - low density
5001260020,5142411,520191710,2015,2.0,2,required - low density
5004190013,5159546,520191729,2019,1.0,1,required - low density
5052860007,5067841,520192121,2014,2.0,2,required - low density
5028590083,5164509,520192265,2015,1.0,1,required - low density
5028590082,5169927,520192274,2014,1.0,1,required - low density
5006590044,5164728,520192577,2015,2.0,2,required - low density
5006590043,5016609,520192586,2015,2.0,2,required - low density
5012300070,5164763,520192595,2015,1.0,1,required - low density
5012300071,5164762,520192602,2015,1.0,1,required - low density
5012300075,5164724,520192611,2015,1.0,1,required - low density
5012300076,5164723,520192620,2014,1.0,1,required - low density
5012300077,5164722,520192639,2014,1.0,1,required - low density
5012640111,5164719,520192657,2015,2.0,2,required - low density
5012640012,5164721,520192666,2015,2.0,2,required - low density
5012640014,5164720,520192675,2016,2.0,2,required - low density
5012640011,5170344,520192684,2015,2.0,2,required - low density
5008600013,5170631,520193193,2017,1.0,1,required - low density
5007740076,5164533,520193317,2015,1.0,1,required - low density
5007740075,5164534,520193326,2015,1.0,1,required - low density
5066800011,5164638,520193353,2017,2.0,2,required - low density
5066800010,5164641,520193362,2017,1.0,1,required - low density
5066800009,5164642,520193371,2017,1.0,1,required - low density
5066800008,5164637,520193380,2017,1.0,1,required - low density
5066800007,5164639,520193399,2017,1.0,1,required - low density
5066800006,5164640,520193406,2018,1.0,1,required - low density
5026310026,5171577,520193834,2016,1.0,1,required - low density
5026310027,5164725,520193843,2015,1.0,1,required - low density
5026310028,5171578,520193852,2015,1.0,1,required - low density
5026310029,5164726,520193861,2016,1.0,1,required - low density
5026310030,5164727,520193870,2016,1.0,1,required - low density
5012720349,5164668,520193987,2015,2.0,2,required - low density
5012720350,5164669,520193996,2015,2.0,2,required - low density
5061460152,5159215,520194138,2015,2.0,2,required - low density
5056060046,5164730,520194405,2015,2.0,2,required - low density
5056060044,5074443,520194432,2015,2.0,2,required - low density
5063240023,5164375,520194646,2017,2.0,2,required - low density
5063240022,5164374,520194664,2017,2.0,2,required - low density
5063240021,5164373,520194682,2018,2.0,2,required - low density
5045090013,5164602,520194691,2014,2.0,2,required - low density
5053160038,5170132,520194986,2015,1.0,1,required - low density
5022490019,5037071,520194995,2015,1.0,1,required - low density
5020000173,5158816,520195645,2015,12.0,12,required - low density
5038840038,5164630,520195921,2015,1.0,1,required - low density
5038840039,5169150,520195930,2015,1.0,1,required - low density
5038020029,5054633,520195949,2016,1.0,1,required - low density
5038020030,5164676,520195958,2016,1.0,1,required - low density
5066800022,5164608,520196029,2015,2.0,2,required - low density
5066800021,5164607,520196038,2015,2.0,2,required - low density
5035600035,5166152,520196118,2015,2.0,2,required - low density
5077960011,5169686,520196458,2018,1.0,1,required - low density
5011020016,5164614,520196467,2015,1.0,1,required - low density
5011020045,5165802,520196476,2015,1.0,1,required - low density
5011020015,5164615,520196485,2015,1.0,1,required - low density
5011020047,5164613,520196494,2015,1.0,1,required - low density
5067080033,5165002,520196993,2014,1.0,1,required - low density
5026280069,5164365,520197117,2016,1.0,1,required - low density
5026280067,5164366,520197126,2016,1.0,1,required - low density
5026280065,5156103,520197135,2016,1.0,1,required - low density
5026280063,5164368,520197144,2016,1.0,1,required - low density
5026280007,5164369,520197153,2016,1.0,1,required - low density
5026280009,5164370,520197162,2016,1.0,1,required - low density
5040660004,5164782,520197206,2015,1.0,1,required - low density
5040660003,5164783,520197215,2015,1.0,1,required - low density
5040660002,5164784,520197224,2016,1.0,1,required - low density
5040660001,5164785,520197233,2016,2.0,2,required - low density
5078850018,5166734,520197251,2016,1.0,1,required - low density
5078850020,5164910,520197260,2017,2.0,2,required - low density
5078850021,5166732,520197279,2017,2.0,2,required - low density
5078180063,5087519,520197563,2015,1.0,1,required - low density
5011720244,5164628,520197885,2017,1.0,1,required - low density
5032560043,5170338,520198143,2016,2.0,2,required - low density
5000820016,5164622,520198438,2015,2.0,2,required - low density
5000820015,5164621,520198465,2015,1.0,1,required - low density
5008790032,5164595,520198483,2017,1.0,1,required - low density
5033680017,5164650,520198535,2015,2.0,2,required - low density
5033680015,5164649,520198544,2015,2.0,2,required - low density
5063240145,5169169,520198562,2016,1.0,1,required - low density
5037910045,5166659,520198606,2016,1.0,1,required - low density
5068690020,5164593,520198615,2016,1.0,1,required - low density
5068690017,5164592,520198624,2016,1.0,1,required - low density
5055330196,5164822,520198857,2016,1.0,1,required - low density
5055330197,5164823,520198866,2016,1.0,1,required - low density
5055330198,5164824,520198875,2016,2.0,2,required - low density
5060150068,5164828,520199302,2015,2.0,2,required - low density
5060150070,5077706,520199311,2015,2.0,2,required - low density
5057130010,5164603,520199703,2015,1.0,1,required - low density
5066800023,5164819,520199767,2018,2.0,2,required - low density
5066800024,5164805,520199776,2017,1.0,1,required - low density
5066800025,5164806,520199785,2017,1.0,1,required - low density
5006840104,5017106,520199801,2018,1.0,1,required - low density
5078380040,5164852,520199810,2016,2.0,2,required - low density
5078380039,5164851,520199829,2016,2.0,2,required - low density
5031700059,5164646,520199874,2015,1.0,1,required - low density
5031700058,5170473,520199883,2015,1.0,1,required - low density
5031700057,5164645,520199892,2015,1.0,1,required - low density
5031700056,5164644,520199909,2015,1.0,1,required - low density
5006170018,5171047,520200229,2016,1.0,1,required - low density
5006170016,5164756,520200238,2016,1.0,1,required - low density
5006170001,5171041,520200247,2016,1.0,1,required - low density
5037440040,5160995,520200309,2016,1.0,1,required - low density
5037440042,5166570,520200318,2016,1.0,1,required - low density
5035790016,5164381,520200327,2016,2.0,2,required - low density
5035790014,5164382,520200336,2016,2.0,2,required - low density
5063730040,5164744,520200345,2016,1.0,1,required - low density
5063730041,5164745,520200354,2016,1.0,1,required - low density
5063730043,5164746,520200363,2016,1.0,1,required - low density
5063730044,5164747,520200372,2016,1.0,1,required - low density
5063730145,5164748,520200381,2016,1.0,1,required - low density
5063730146,5164749,520200390,2016,1.0,1,required - low density
5063730047,5164750,520200407,2016,1.0,1,required - low density
5063730038,5164743,520200416,2016,1.0,1,required - low density
5038850034,5170704,520200425,2015,1.0,1,required - low density
5038850035,5164146,520200434,2015,1.0,1,required - low density
5004900004,5113073,520200461,2017,67.0,67,required - high density
5021550326,5165016,520200595,2017,2.0,2,required - low density
5021550329,5169080,520200602,2017,2.0,2,required - low density
5021550331,5169081,520200611,2017,2.0,2,required - low density
5021550333,5164820,520200620,2017,2.0,2,required - low density
5043090060,5058920,520200719,2017,2.0,2,required - low density
5043090064,5058921,520200728,2019,2.0,2,required - low density
5043090065,5058922,520200737,2019,2.0,2,required - low density
5079000009,5165012,520200808,2016,2.0,2,required - low density
5079000013,5165015,520200817,2016,2.0,2,required - low density
5079000017,5165013,520200826,2016,2.0,2,required - low density
5079000021,5165014,520200835,2016,2.0,2,required - low density
5000380031,5000817,520200933,2015,1.0,1,required - low density
5014787501,5164380,520200988,2016,2.0,2,required - low density
5014787501,5170793,520200997,2016,2.0,2,required - low density
5075340328,5161526,520201111,2019,2.0,2,required - low density
5000420001,5170686,520201335,2017,2.0,2,required - low density
5000410048,5818732,520201362,2017,2.0,2,required - low density
5011590099,5170642,520201638,2015,1.0,1,required - low density
5028840047,5164893,520201647,2015,2.0,2,required - low density
5067080032,5165001,520201692,2016,1.0,1,required - low density
5067080034,5164656,520201709,2016,1.0,1,required - low density
5002980065,5159040,520201772,2016,1.0,1,required - low density
5002980069,5159042,520201781,2016,1.0,1,required - low density
5002980070,5159043,520201790,2016,1.0,1,required - low density
5065340030,5164709,520202192,2016,1.0,1,required - low density
5005650070,5170610,520202478,2016,1.0,1,required - low density
5074950032,5165043,520202520,2018,2.0,2,required - low density
5022310175,5166307,520202646,2015,2.0,2,required - low density
5022310176,5166308,520202655,2015,2.0,2,required - low density
5067050087,5166409,520202664,2016,2.0,2,required - low density
5067050088,5164504,520202682,2016,2.0,2,required - low density
5006230091,5164967,520202995,2020,1.0,1,required - low density
5006230092,5164966,520203002,2020,1.0,1,required - low density
5006230100,5164965,520203011,2018,1.0,1,required - low density
5006230102,5164963,520203020,2018,1.0,1,required - low density
5006230104,5164961,520203039,2018,1.0,1,required - low density
5036500032,5170745,520203137,2015,1.0,1,required - low density
5036500031,5164811,520203146,2015,1.0,1,required - low density
5036500023,5170747,520203155,2015,2.0,2,required - low density
5026250109,5171552,520203379,2015,1.0,1,required - low density
5026250108,5164895,520203388,2015,1.0,1,required - low density
5026250106,5164896,520203397,2015,1.0,1,required - low density
5026250105,5164897,520203404,2015,2.0,2,required - low density
5026250103,5164898,520203413,2016,2.0,2,required - low density
5022920070,5170690,520203681,2015,1.0,1,required - low density
5056250074,5169165,520203690,2015,2.0,2,required - low density
5056250075,5164829,520203707,2015,2.0,2,required - low density
5002520074,5164760,520203716,2016,2.0,2,required - low density
5002520073,5164761,520203734,2015,2.0,2,required - low density
5002520071,5164759,520203743,2016,2.0,2,required - low density
5077800028,5169678,520203985,2016,2.0,2,required - low density
5028420001,5166680,520204038,2019,1.0,1,not permitted
5015010123,5164609,520204074,2016,1.0,1,required - low density
5011920054,5164891,520204243,2015,2.0,2,required - low density
5036500022,5170672,520204476,2015,1.0,1,required - low density
5008050025,5165107,520204911,2017,2.0,2,required - low density
5011580063,5166362,520204966,2018,2.0,2,required - low density
5001430028,5170594,520205206,2015,1.0,1,required - low density
5016080005,5031649,520205251,2018,1.0,1,required - low density
5055310106,5164597,520205643,2015,1.0,1,required - low density
5055310116,5164596,520205670,2015,1.0,1,required - low density
5029120014,5164894,520205858,2016,1.0,1,required - low density
5029120024,5164903,520205867,2016,1.0,1,required - low density
5040430083,5169516,520205876,2019,1.0,1,required - low density
5065800120,5141150,520206054,2018,1.0,1,required - low density
5028880011,5164901,520206330,2016,1.0,1,required - low density
5028880010,5164900,520206349,2016,1.0,1,required - low density
5028880150,5043520,520206358,2016,1.0,1,required - low density
5028880008,5164899,520206367,2016,1.0,1,required - low density
5066810090,5167961,520206660,2019,2.0,2,required - low density
5075340329,5161525,520206731,2020,1.0,1,required - low density
5040870152,5164964,520206893,2017,1.0,1,required - low density
5052610048,5164938,520206919,2016,2.0,2,required - low density
5052610047,5067071,520206928,2017,2.0,2,required - low density
5040530058,5164939,520206937,2016,1.0,1,required - low density
5040530057,5166453,520206946,2016,1.0,1,required - low density
5014640047,5164531,520206955,2017,1.0,1,required - low density
5014720026,5164532,520206964,2017,1.0,1,required - low density
5055330001,5169530,520207151,2017,1.0,1,required - low density
5055330003,5169532,520207160,2017,1.0,1,required - low density
5055330005,5169346,520207179,2017,1.0,1,required - low density
5055330007,5169533,520207188,2017,1.0,1,required - low density
5055330009,5169345,520207197,2017,1.0,1,required - low density
5055330011,5164956,520207204,2017,1.0,1,required - low density
5019650040,5033747,520207277,2016,6.0,6,required - low density
5063990031,5082022,520207366,2015,2.0,2,required - low density
5064420035,5082143,520207491,2017,2.0,2,required - low density
5075720121,5087163,520207543,2016,2.0,2,required - low density
5075720120,5164780,520207552,2016,2.0,2,required - low density
5075720119,5164779,520207561,2016,2.0,2,required - low density
5006500001,5165064,520207678,2019,1.0,1,required - low density
5006500026,5165065,520207687,2019,2.0,2,required - low density
5060140037,5171918,520207758,2017,2.0,2,required - low density
5031220114,5046019,520208061,2017,1.0,1,required - low density
5064410145,5164742,520208089,2016,2.0,2,required - low density
5026270035,5166349,520208436,2016,2.0,2,required - low density
5038890036,5170341,520208463,2015,1.0,1,required - low density
5038890035,5165038,520208472,2015,1.0,1,required - low density
5032810160,5164971,520208490,2019,2.0,2,required - low density
5078840041,5170032,520208515,2018,2.0,2,required - low density
5078840042,5170035,520208524,2018,2.0,2,required - low density
5004620155,5164934,520208677,2016,2.0,2,required - low density
5004620156,5164935,520208686,2016,1.0,1,required - low density
5004620157,5171164,520208695,2016,2.0,2,required - low density
5062720019,5166787,520209051,2019,1.0,1,required - low density
5064420004,5170050,520209408,2016,1.0,1,required - low density
5062220014,5164818,520209480,2016,2.0,2,required - low density
5062220015,5164816,520209505,2016,2.0,2,required - low density
5062220016,5164815,520209523,2016,2.0,2,required - low density
5062220050,5164813,520209541,2016,2.0,2,required - low density
5062220049,5164814,520209569,2016,2.0,2,required - low density
5008510065,5022138,520209612,2019,1.0,1,required - low density
5065510028,5164781,520210370,2016,1.0,1,required - low density
5065520036,5082355,520210496,2015,1.0,1,required - low density
5004940010,5013221,520210753,2019,6.0,6,required - high density
5065170045,5164729,520210842,2016,1.0,1,required - low density
5053410010,5069111,520210879,2017,1.0,1,required - low density
5078880020,5164879,520210922,2016,1.0,1,required - low density
5043060026,5164974,520211280,2019,1.0,1,required - low density
5043060027,5164975,520211299,2019,1.0,1,required - low density
5056250019,5164393,520211413,2018,2.0,2,required - low density
5056250020,5165170,520211422,2018,2.0,2,required - low density
5055990073,5164916,520212163,2016,2.0,2,required - low density
5055990069,5074091,520212181,2016,2.0,2,required - low density
5055990068,5164914,520212207,2016,2.0,2,required - low density
5055990067,5164915,520212225,2016,2.0,2,required - low density
5033060032,5048690,520212467,2015,2.0,2,required - low density
5033060033,5164821,520212476,2016,2.0,2,required - low density
5047050173,5164804,520212519,2015,1.0,1,required - low density
5022810015,5169123,520212528,2016,1.0,1,required - low density
5062610012,5164921,520212715,2015,2.0,2,required - low density
5078950042,5164866,520213340,2017,2.0,2,required - low density
5045830017,5061793,520213867,2016,1.0,1,required - low density
5065740051,5082495,520214045,2017,1.0,1,required - low density
5043060028,5164976,520214081,2019,1.0,1,required - low density
5012550002,5165093,520214189,2015,2.0,2,required - low density
5012550001,5164960,520214205,2015,2.0,2,required - low density
5008960125,5170882,520214223,2016,1.0,1,required - low density
5078530075,5087621,520214367,2020,1.0,1,required - low density
5033950047,5164507,520214535,2018,1.0,1,required - low density
5033950045,5164511,520214544,2018,1.0,1,required - low density
5033950044,5164506,520214553,2018,2.0,2,required - low density
5075330103,5087028,520214713,2016,2.0,2,required - low density
5000430061,5165040,520215008,2016,1.0,1,required - low density
5029800017,5170714,520215071,2016,1.0,1,required - low density
5029800014,5170702,520215080,2016,2.0,2,required - low density
5042870032,5170349,520215106,2017,1.0,1,required - low density
5016060036,5164953,520215570,2016,1.0,1,required - low density
5016060035,5031632,520215589,2016,1.0,1,required - low density
5064250046,5169579,520215847,2018,2.0,2,required - low density
5038870019,5164873,520215856,2015,1.0,1,required - low density
5038870018,5169153,520215865,2015,1.0,1,required - low density
5038870017,5164874,520215874,2015,1.0,1,required - low density
5038870016,5164875,520215883,2015,1.0,1,required - low density
5055150023,5165202,520216310,2016,2.0,2,required - low density
5055150055,5073405,520216338,2016,2.0,2,required - low density
5078880019,5169052,520216356,2017,1.0,1,required - low density
5028340032,5164802,520216374,2016,1.0,1,required - low density
5028340047,5164803,520216383,2016,1.0,1,required - low density
5028340048,5166018,520216392,2016,1.0,1,required - low density
5034750037,5169119,520216659,2016,1.0,1,required - low density
5065520058,5170107,520216668,2017,1.0,1,required - low density
5065520060,5164710,520216677,2017,1.0,1,required - low density
5011320134,5164892,520216711,2016,2.0,2,required - low density
5007210063,5168546,520217140,2017,1.0,1,required - low density
5007210062,5165011,520217159,2017,1.0,1,required - low density
5028540034,5165039,520217168,2015,1.0,1,required - low density
5028540033,5171673,520217177,2015,1.0,1,required - low density
5001570118,5004404,520217186,2015,1.0,1,required - low density
5001570117,5165061,520217195,2015,2.0,2,required - low density
5026370020,5165007,520217202,2016,1.0,1,required - low density
5026370019,5041793,520217211,2016,1.0,1,required - low density
5064020007,5164952,520217658,2016,2.0,2,required - low density
5001270077,5164912,520217676,2016,2.0,2,required - low density
5001270074,5170677,520217685,2016,1.0,1,required - low density
5001270073,5164911,520217694,2016,1.0,1,required - low density
5069070061,5165072,520217729,2016,2.0,2,required - low density
5069070062,5170109,520217738,2016,2.0,2,required - low density
5053070090,5164800,520217809,2017,1.0,1,required - low density
5053070089,5164799,520217818,2017,1.0,1,required - low density
5000850017,5164135,520218005,2016,1.0,1,required - low density
5000850019,5164134,520218014,2016,1.0,1,required - low density
5000850021,5164133,520218023,2016,1.0,1,required - low density
5005930730,5164120,520218032,2019,6.0,6,required - low density
5016700007,5165035,520218078,2017,1.0,1,required - low density
5016700008,5165036,520218087,2017,1.0,1,required - low density
5000850024,5164132,520218096,2016,1.0,1,required - low density
5000850025,5164131,520218103,2016,1.0,1,required - low density
5000850026,5164130,520218112,2016,1.0,1,required - low density
5000850029,5164129,520218121,2016,1.0,1,required - low density
5000850030,5164128,520218130,2016,1.0,1,required - low density
5005650068,5165066,520219228,2016,1.0,1,required - low density
5002000021,5165041,520219246,2016,1.0,1,required - low density
5008050024,5165104,520219255,2017,2.0,2,required - low density
5000260051,5165087,520219380,2016,1.0,1,required - low density
5000260052,5165195,520219399,2016,1.0,1,required - low density
5023910093,5164571,520219406,2016,1.0,1,required - low density
5023910094,5164572,520219415,2016,1.0,1,required - low density
5023910095,5164573,520219424,2017,1.0,1,required - low density
5023910096,5164574,520219433,2017,1.0,1,required - low density
5042200046,5164715,520219442,2019,2.0,2,required - low density
5010400064,5165117,520219451,2016,1.0,1,required - low density
5010400065,5170334,520219460,2016,1.0,1,required - low density
5054420049,5165073,520219479,2017,1.0,1,required - low density
5054420048,5070505,520219488,2016,1.0,1,required - low density
5007210009,5170812,520219497,2016,1.0,1,required - low density
5007210010,5165109,520219503,2016,1.0,1,required - low density
5008090028,5170673,520219512,2016,1.0,1,required - low density
5008090029,5165193,520219521,2017,1.0,1,required - low density
5078590006,5165134,520219610,2017,2.0,2,required - low density
5031660014,5165124,520219656,2017,1.0,1,required - low density
5031660016,5165125,520219665,2017,1.0,1,required - low density
5052640023,5165115,520219692,2019,2.0,2,required - low density
5052640025,5165113,520219709,2019,2.0,2,required - low density
5008460006,5021859,520219736,2017,1.0,1,required - low density
5060140038,5077690,520220626,2017,2.0,2,required - low density
5019910015,5164544,520221466,2019,1.0,1,required - low density
5019910016,5164546,520221475,2019,1.0,1,required - low density
5019910017,5164547,520221484,2019,1.0,1,required - low density
5019910018,5142117,520221493,2019,1.0,1,required - low density
5019910019,5164540,520221509,2019,1.0,1,required - low density
5019910022,5164537,520221518,2020,1.0,1,required - low density
5019910021,5164538,520221527,2020,1.0,1,required - low density
5019910020,5164539,520221536,2019,1.0,1,required - low density
5019910023,5164541,520221545,2020,1.0,1,required - low density
5019910024,5164542,520221554,2020,1.0,1,required - low density
5022240067,5171688,520222045,2017,2.0,2,required - low density
5022240001,5169478,520222054,2017,2.0,2,required - low density
5068410005,5083647,520222090,2017,2.0,2,required - low density
5054610073,5166914,520223151,2017,1.0,1,required - low density
5078680042,5167256,520223286,2018,1.0,1,required - low density
5078680044,5167255,520223295,2017,1.0,1,required - low density
5065860011,5166688,520223516,2017,2.0,2,required - low density
5065860013,5166687,520223525,2017,2.0,2,required - low density
5040530053,5166407,520223892,2017,1.0,1,required - low density
5040530051,5056202,520223909,2017,1.0,1,required - low density
5065797501,5169641,520224043,2018,2.0,2,required - low density
5065797501,5169593,520224052,2018,2.0,2,required - low density
5006030056,5166520,520224070,2019,1.0,1,required - low density
5006030057,5166521,520224089,2019,1.0,1,required - low density
5054350004,5169541,520224392,2018,2.0,2,required - low density
5054610071,5170180,520224542,2017,1.0,1,required - low density
5073170101,5158681,520224855,2017,2.0,2,required - low density
5065860017,5166686,520225042,2017,2.0,2,required - low density
5065860015,5082613,520225051,2017,2.0,2,required - low density
5078840007,5170042,520225159,2018,2.0,2,required - low density
5078840005,5166724,520225177,2018,2.0,2,required - low density
5078840003,5166725,520225195,2018,2.0,2,required - low density
5008820068,5168308,520225220,2018,1.0,1,required - low density
5038200053,5054839,520225701,2017,1.0,1,required - low density
5005150036,5013507,520225774,2020,8.0,8,required - low density
5040920056,5169518,520226256,2018,1.0,1,required - low density
5038060003,5169506,520226274,2018,1.0,1,required - low density
5038060004,5167585,520226283,2018,1.0,1,required - low density
5038200052,5166666,520226997,2017,1.0,1,required - low density
5038200051,5166665,520227004,2017,1.0,1,required - low density
5040370079,5167048,520227013,2017,1.0,1,required - low density
5040370179,5167046,520227022,2017,1.0,1,required - low density
5040370080,5123768,520227031,2017,1.0,1,required - low density
5040370180,5167047,520227040,2017,1.0,1,required - low density
5026370009,5166789,520227291,2017,2.0,2,required - low density
5026370008,5166791,520227308,2017,2.0,2,required - low density
5038830037,5166582,520227317,2017,2.0,2,required - low density
5038830038,5166583,520227326,2017,1.0,1,required - low density
5026370007,5166793,520227353,2017,1.0,1,required - low density
5007880001,5166653,520227781,2018,1.0,1,required - low density
5063240138,5169574,520227870,2018,1.0,1,required - low density
5032900079,5170027,520228183,2017,2.0,2,required - low density
5032900078,5170026,520228209,2017,2.0,2,required - low density
5038850056,5166783,520228334,2018,1.0,1,required - low density
5038850055,5166784,520228343,2018,1.0,1,required - low density
5038850051,5166785,520228352,2018,1.0,1,required - low density
5038850050,5170305,520228361,2018,1.0,1,required - low density
5000360134,5166986,520228575,2019,1.0,1,required - low density
5000470051,5168360,520228593,2020,2.0,2,required - low density
5000470052,5168361,520228600,2020,2.0,2,required - low density
5029170028,5166798,520228655,2019,1.0,1,required - low density
5029170027,5166797,520228664,2019,1.0,1,required - low density
5037430020,5169887,520228673,2017,1.0,1,required - low density
5037430034,5166574,520228691,2017,2.0,2,required - low density
5062510001,5170962,520228897,2020,1.0,1,required - low density
5069440059,5166786,520228968,2020,2.0,2,required - low density
5056120204,5166430,520229814,2017,2.0,2,required - low density
5056120205,5166429,520229823,2017,1.0,1,required - low density
5056120206,5170449,520229832,2017,1.0,1,required - low density
5056120207,5166428,520229841,2017,1.0,1,required - low density
5026370006,5166794,520229878,2017,1.0,1,required - low density
5013180128,5028650,520229958,2019,1.0,1,required - low density
5000640122,5159545,520229994,2019,1.0,1,required - low density
5065720034,5165062,520231561,2017,1.0,1,required - low density
5078640025,5087744,520232132,2016,2.0,2,required - low density
5078640028,5165126,520232141,2016,2.0,2,required - low density
5052120016,5165205,520232515,2017,2.0,2,required - low density
5054910015,5164962,520232800,2017,2.0,2,required - low density
5031760022,5112058,520232819,2016,1.0,1,required - low density
5008300035,5151970,520232837,2017,1.0,1,required - low density
5051200062,5172025,520232873,2018,2.0,2,required - low density
5007480023,5165089,520233186,2016,1.0,1,required - low density
5007480024,5166433,520233195,2016,1.0,1,required - low density
5006490006,5171924,520233211,2016,1.0,1,required - low density
5006490005,5170612,520233220,2016,1.0,1,required - low density
5067290001,5163594,520233783,2016,1.0,1,required - low density
5029820022,5164907,520233792,2018,1.0,1,required - low density
5029820021,5164908,520233809,2018,1.0,1,required - low density
5012260086,5165006,520234023,2016,1.0,1,required - low density
5012260084,5165005,520234032,2016,1.0,1,required - low density
5012260087,5165004,520234041,2016,1.0,1,required - low density
5080390034,5089051,520234737,2016,2.0,2,required - low density
5080390037,5089052,520234746,2016,2.0,2,required - low density
5040230018,5165233,520234764,2016,1.0,1,required - low density
5040230017,5165234,520234773,2016,1.0,1,required - low density
5053480124,5069185,520234782,2018,1.0,1,required - low density
5038820012,5105571,520234791,2019,1.0,1,required - low density
5038820013,5105570,520234808,2019,1.0,1,required - low density
5038820014,5055053,520234817,2019,1.0,1,required - low density
5038820015,5166380,520234826,2019,1.0,1,required - low density
5054250048,5165086,520234933,2016,2.0,2,required - low density
5012270047,5165046,520234960,2016,2.0,2,required - low density
5055230060,5164808,520234997,2020,2.0,2,required - low density
5028510009,5168307,520235004,2016,1.0,1,required - low density
5028510007,5165119,520235013,2016,2.0,2,required - low density
5028510008,5165118,520235022,2016,2.0,2,required - low density
5063380088,5164977,520235031,2017,2.0,2,required - low density
5001510052,5004114,520235077,2016,2.0,2,required - low density
5001510054,5165085,520235086,2016,1.0,1,required - low density
5004620159,5165203,520235638,2016,1.0,1,required - low density
5004620161,5168565,520235647,2016,1.0,1,required - low density
5079640014,5165200,520235674,2017,1.0,1,required - low density
5035890043,5165091,520235683,2017,1.0,1,required - low density
5003100041,5164983,520236192,2016,1.0,1,required - low density
5003100042,5164982,520236209,2016,1.0,1,required - low density
5003100043,5164981,520236227,2016,1.0,1,required - low density
5003100044,5164980,520236245,2016,1.0,1,required - low density
5003100045,5164979,520236263,2016,1.0,1,required - low density
5003100046,5164978,520236272,2016,1.0,1,required - low density
5028540036,5042817,520236290,2017,1.0,1,required - low density
5028540035,5169950,520236307,2017,1.0,1,required - low density
5009440026,5166304,520236334,2018,1.0,1,required - low density
5036190021,5166022,520236370,2016,2.0,2,required - low density
5036190020,5166021,520236389,2016,2.0,2,required - low density
5003770001,5165171,520236398,2016,1.0,1,required - low density
5003770426,5165172,520236405,2016,1.0,1,required - low density
5036190019,5166020,520236414,2016,2.0,2,required - low density
5011580045,5165323,520236879,2016,1.0,1,required - low density
5046330263,5164522,520237324,2019,2.0,2,required - low density
5046330261,5164075,520237333,2019,2.0,2,required - low density
5046330262,5164076,520237342,2019,1.0,1,required - low density
5032280127,5171152,520238163,2018,1.0,1,required - low density
5031510011,5166316,520239000,2018,1.0,1,required - low density
5031510112,5166315,520239019,2018,1.0,1,required - low density
5031510012,5171244,520239028,2018,1.0,1,required - low density
5031510013,5166317,520239037,2018,1.0,1,required - low density
5031510014,5166318,520239046,2018,1.0,1,required - low density
5002210082,5166391,520239055,2016,1.0,1,required - low density
5002210081,5166392,520239064,2016,1.0,1,required - low density
5002210080,5166390,520239073,2016,1.0,1,required - low density
