bbl,bin,jobnum,year,units,counits,parktype
5016020007,5170754,520106439,2017,1.0,1,required - low density
5016020004,5170751,520106448,2017,1.0,1,required - low density
5016020006,5170753,520106457,2017,1.0,1,required - low density
5016020005,5170752,520106466,2017,1.0,1,required - low density
5016020003,5170750,520106475,2017,1.0,1,required - low density
5016020002,5170749,520106484,2017,1.0,1,required - low density
5016020001,5170748,520106493,2017,1.0,1,required - low density
5044380009,5060580,520106527,2013,1.0,1,required - low density
5063330103,5158962,520106554,2014,2.0,2,required - low density
5063330101,5158969,520106563,2014,2.0,2,required - low density
5016000057,5166489,520106956,2015,2.0,2,required - low density
5052990007,5151799,520107278,2014,1.0,1,required - low density
5053100037,5167524,520107367,2014,1.0,1,required - low density
5053100038,5167525,520107376,2014,1.0,1,required - low density
5052990003,5151797,520107544,2014,1.0,1,required - low density
5052990005,5151798,520107553,2014,1.0,1,required - low density
5016020023,5170666,520107884,2016,2.0,2,required - low density
5016020024,5170667,520107893,2016,1.0,1,required - low density
5016020025,5166550,520107900,2016,1.0,1,required - low density
5016020027,5166552,520107928,2017,1.0,1,required - low density
5016020028,5166553,520107937,2016,2.0,2,required - low density
5016020017,5170660,520107946,2017,1.0,1,required - low density
5016020016,5170659,520107955,2017,1.0,1,required - low density
5016020015,5170658,520107964,2017,1.0,1,required - low density
5016020012,5170655,520107973,2017,1.0,1,required - low density
5016020013,5170656,520107982,2017,1.0,1,required - low density
5016020014,5170657,520108008,2017,1.0,1,required - low density
5016020022,5170665,520108017,2017,1.0,1,required - low density
5016020021,5170664,520108026,2017,1.0,1,required - low density
5016020020,5170663,520108035,2017,1.0,1,required - low density
5016020019,5170662,520108044,2017,1.0,1,required - low density
5016020018,5170661,520108053,2017,1.0,1,required - low density
5016020029,5166554,520108062,2016,1.0,1,required - low density
5033180089,5048909,520109098,2014,2.0,2,required - low density
5033180091,5158677,520109114,2014,2.0,2,required - low density
5061460145,5164619,520109481,2013,2.0,2,required - low density
5008210087,5158764,520109515,2013,1.0,1,required - low density
5008210085,5164793,520109524,2013,1.0,1,required - low density
5008210083,5164792,520109533,2013,1.0,1,required - low density
5008210081,5158765,520109542,2013,1.0,1,required - low density
5016020030,5166555,520109864,2016,2.0,2,required - low density
5016020031,5166556,520109873,2016,2.0,2,required - low density
5016020032,5166557,520109882,2016,2.0,2,required - low density
5016020033,5166558,520109891,2016,2.0,2,required - low density
5054330097,5159000,520109926,2013,1.0,1,required - low density
5054330096,5158999,520109935,2014,1.0,1,required - low density
5054330094,5070236,520109944,2013,1.0,1,required - low density
5054330095,5158998,520109962,2014,1.0,1,required - low density
5016000004,5166530,520109980,2016,1.0,1,required - low density
5016000003,5166529,520109999,2016,1.0,1,required - low density
5016000002,5166528,520110004,2016,1.0,1,required - low density
5016000001,5166527,520110013,2016,1.0,1,required - low density
5016020034,5166559,520110022,2016,2.0,2,required - low density
5016020035,5166560,520110031,2016,1.0,1,required - low density
5016020036,5166561,520110040,2016,1.0,1,required - low density
5016020037,5166562,520110059,2016,2.0,2,required - low density
5068430004,5158981,520110273,2015,2.0,2,required - low density
5068430003,5158982,520110282,2014,2.0,2,required - low density
5068430002,5158980,520110291,2014,2.0,2,required - low density
5056950052,5169166,520110610,2013,2.0,2,required - low density
5040510005,5167314,520110781,2013,2.0,2,required - low density
5040510006,5158821,520110790,2013,2.0,2,required - low density
5056950051,5159053,520110932,2014,2.0,2,required - low density
5016000012,5166538,520110978,2016,1.0,1,required - low density
5016000013,5166539,520110987,2016,1.0,1,required - low density
5016000014,5166540,520110996,2016,2.0,2,required - low density
5016000015,5166541,520111003,2016,1.0,1,required - low density
5016000016,5166542,520111012,2016,1.0,1,required - low density
5016000017,5166543,520111021,2016,1.0,1,required - low density
5062430045,5159055,520111156,2013,1.0,1,required - low density
5062430043,5164371,520111165,2014,1.0,1,required - low density
5009520217,5023667,520111502,2014,1.0,1,required - low density
5075330015,5159201,520111548,2015,2.0,2,required - low density
5075330018,5087007,520111557,2015,2.0,2,required - low density
5038880012,5158977,520111637,2015,1.0,1,required - low density
5038880013,5165047,520111655,2015,1.0,1,required - low density
5005610019,5159002,520111780,2015,2.0,2,required - low density
5056940029,5158972,520111806,2013,2.0,2,required - low density
5056940028,5158971,520111815,2013,2.0,2,required - low density
5001200097,5164145,520112404,2015,2.0,2,required - low density
5067010032,5159208,520112468,2014,2.0,2,required - low density
5067010035,5168014,520112477,2014,2.0,2,required - low density
5067750244,5168041,520112592,2014,2.0,2,required - low density
5002980067,5170605,520112789,2016,1.0,1,required - low density
5002980068,5159041,520112798,2016,1.0,1,required - low density
5020000080,5159086,520113243,2015,1.0,1,required - low density
5020000081,5159085,520113252,2015,1.0,1,required - low density
5020000082,5159084,520113261,2015,1.0,1,required - low density
5020000083,5159083,520113270,2015,1.0,1,required - low density
5020000084,5159082,520113289,2015,1.0,1,required - low density
5020000085,5159081,520113298,2015,1.0,1,required - low density
5020000086,5159080,520113305,2013,1.0,1,required - low density
5020000087,5159079,520113314,2013,1.0,1,required - low density
5020000088,5159078,520113323,2013,1.0,1,required - low density
5020000089,5159077,520113332,2014,1.0,1,required - low density
5020000090,5159076,520113341,2013,1.0,1,required - low density
5020000091,5159075,520113350,2013,1.0,1,required - low density
5020000092,5159074,520113369,2014,1.0,1,required - low density
5020000093,5159073,520113378,2014,1.0,1,required - low density
5020000094,5159072,520113387,2014,1.0,1,required - low density
5020000095,5159071,520113396,2014,1.0,1,required - low density
5020000096,5159070,520113403,2014,1.0,1,required - low density
5020000097,5159069,520113412,2014,1.0,1,required - low density
5020000098,5159068,520113421,2014,1.0,1,required - low density
5020000099,5159067,520113430,2014,1.0,1,required - low density
5020000100,5159066,520113449,2014,1.0,1,required - low density
5020000101,5159065,520113458,2014,1.0,1,required - low density
5020000102,5159064,520113467,2014,1.0,1,required - low density
5020000103,5159063,520113476,2014,1.0,1,required - low density
5020000104,5159062,520113485,2014,1.0,1,required - low density
5020000105,5159061,520113494,2014,1.0,1,required - low density
5020000106,5159060,520113500,2013,1.0,1,required - low density
5020000107,5159059,520113519,2014,1.0,1,required - low density
5020000108,5159058,520113528,2014,1.0,1,required - low density
5020000109,5159057,520113537,2014,1.0,1,required - low density
5020000110,5159056,520113546,2014,1.0,1,required - low density
5020000111,5159156,520113555,2014,1.0,1,required - low density
5020000112,5159155,520113564,2014,1.0,1,required - low density
5020000113,5159154,520113573,2014,1.0,1,required - low density
5020000114,5159153,520113582,2014,1.0,1,required - low density
5020000115,5159152,520113591,2014,1.0,1,required - low density
5020000116,5159151,520113608,2014,1.0,1,required - low density
5020000117,5159150,520113617,2014,1.0,1,required - low density
5020000118,5159149,520113626,2014,1.0,1,required - low density
5020000119,5164584,520113635,2014,1.0,1,required - low density
5020000120,5159147,520113644,2014,1.0,1,required - low density
5020000121,5159146,520113653,2014,1.0,1,required - low density
5020000122,5159145,520113662,2014,1.0,1,required - low density
5020000123,5159144,520113671,2014,1.0,1,required - low density
5020000124,5159143,520113680,2014,1.0,1,required - low density
5020000125,5159142,520113699,2014,1.0,1,required - low density
5020000126,5159141,520113706,2014,1.0,1,required - low density
5020000127,5159140,520113715,2014,1.0,1,required - low density
5020000128,5159137,520113724,2014,1.0,1,required - low density
5020000129,5159136,520113733,2015,1.0,1,required - low density
5020000130,5159135,520113742,2015,1.0,1,required - low density
5020000131,5159134,520113751,2014,1.0,1,required - low density
5020000132,5159133,520113760,2014,1.0,1,required - low density
5020000133,5159132,520113779,2014,1.0,1,required - low density
5020000134,5159131,520113788,2014,1.0,1,required - low density
5020000135,5159130,520113797,2014,1.0,1,required - low density
5020000136,5159129,520113804,2014,1.0,1,required - low density
5020000137,5159120,520113813,2014,1.0,1,required - low density
5020000138,5159119,520113822,2014,1.0,1,required - low density
5020000139,5159118,520113831,2014,1.0,1,required - low density
5020000140,5158989,520113840,2014,1.0,1,required - low density
5020000141,5159097,520113859,2014,1.0,1,required - low density
5020000142,5159096,520113868,2014,1.0,1,required - low density
5020000143,5159095,520113877,2014,1.0,1,required - low density
5020000144,5159094,520113886,2014,1.0,1,required - low density
5020000145,5159093,520113895,2014,1.0,1,required - low density
5020000146,5159092,520113902,2014,1.0,1,required - low density
5020000147,5159091,520113911,2014,1.0,1,required - low density
5020000148,5159090,520113920,2014,1.0,1,required - low density
5020000149,5159089,520113939,2014,1.0,1,required - low density
5020000150,5159088,520113948,2014,1.0,1,required - low density
5020000151,5159087,520113957,2014,1.0,1,required - low density
5020000152,5159117,520113966,2014,1.0,1,required - low density
5020000153,5159116,520113975,2014,1.0,1,required - low density
5020000154,5159115,520113984,2014,1.0,1,required - low density
5020000155,5159114,520113993,2014,1.0,1,required - low density
5020000156,5159113,520114000,2014,1.0,1,required - low density
5020000157,5159112,520114019,2014,1.0,1,required - low density
5020000158,5159111,520114028,2014,1.0,1,required - low density
5020000160,5159109,520114037,2014,1.0,1,required - low density
5020000161,5159108,520114046,2014,1.0,1,required - low density
5020000162,5159107,520114055,2014,1.0,1,required - low density
5020000163,5159106,520114064,2014,1.0,1,required - low density
5020000164,5159105,520114073,2014,1.0,1,required - low density
5020000165,5159104,520114082,2014,1.0,1,required - low density
5020000166,5159103,520114091,2014,1.0,1,required - low density
5020000167,5159102,520114108,2014,1.0,1,required - low density
5020000168,5159101,520114117,2015,1.0,1,required - low density
5020000169,5159100,520114126,2015,1.0,1,required - low density
5020000170,5159099,520114135,2015,1.0,1,required - low density
5020000171,5159098,520114144,2015,1.0,1,required - low density
5020000172,5158988,520114153,2015,1.0,1,required - low density
5040500007,5158974,520114402,2016,1.0,1,required - low density
5040500005,5158975,520114411,2016,1.0,1,required - low density
5068660056,5168062,520114974,2014,2.0,2,required - low density
5068660057,5159051,520114983,2014,2.0,2,required - low density
5069930122,5085521,520115660,2013,1.0,1,required - low density
5068690011,5159260,520115802,2013,1.0,1,required - low density
5068690012,5159259,520115811,2013,1.0,1,required - low density
5042660028,5158548,520116311,2013,1.0,1,required - low density
5042660027,5168111,520116320,2013,1.0,1,required - low density
5034780019,5170274,520116339,2016,1.0,1,required - low density
5034780020,5170255,520116348,2016,1.0,1,required - low density
5034780021,5170256,520116357,2016,1.0,1,required - low density
5034780022,5170257,520116366,2016,1.0,1,required - low density
5034780024,5170258,520116375,2016,1.0,1,required - low density
5034780025,5170259,520116384,2016,1.0,1,required - low density
5034780026,5170260,520116393,2016,1.0,1,required - low density
5034780126,5170261,520116400,2016,1.0,1,required - low density
5034780071,5170280,520116419,2018,1.0,1,required - low density
5034780070,5170272,520116428,2018,1.0,1,required - low density
5034780069,5170271,520116437,2018,1.0,1,required - low density
5034780068,5170270,520116446,2018,1.0,1,required - low density
5034780066,5170269,520116455,2018,1.0,1,required - low density
5034780065,5170268,520116464,2018,1.0,1,required - low density
5034780064,5170267,520116473,2018,1.0,1,required - low density
5034780062,5170266,520116482,2018,1.0,1,required - low density
5034780061,5170265,520116491,2018,1.0,1,required - low density
5034780057,5170264,520116507,2018,1.0,1,required - low density
5034780056,5170263,520116516,2018,1.0,1,required - low density
5034780050,5170262,520116525,2018,1.0,1,required - low density
5070940057,5170624,520116785,2020,2.0,2,required - low density
5036850012,5159254,520116927,2016,1.0,1,required - low density
5036850014,5159255,520116936,2016,1.0,1,required - low density
5040310064,5162283,520116945,2014,1.0,1,required - low density
5040310062,5159324,520116954,2014,1.0,1,required - low density
5053060100,5159207,520116981,2016,1.0,1,required - low density
5053060099,5159206,520116990,2016,1.0,1,required - low density
5000650019,5170687,520117034,2017,1.0,1,required - low density
5067200019,5159210,520117070,2014,2.0,2,required - low density
5074990031,5159211,520117089,2017,2.0,2,required - low density
5074990033,5159212,520117098,2017,2.0,2,required - low density
5074990035,5159213,520117105,2014,2.0,2,required - low density
5074990037,5159214,520117114,2017,2.0,2,required - low density
5042460052,5159357,520117123,2014,2.0,2,required - low density
5042460051,5058086,520117141,2014,2.0,2,required - low density
5014840030,5158552,520117597,2014,2.0,2,required - low density
5029160019,5159200,520118435,2014,1.0,1,required - low density
5029160018,5159199,520118444,2014,1.0,1,required - low density
5029160017,5169142,520118453,2014,1.0,1,required - low density
5029160016,5159198,520118462,2014,1.0,1,required - low density
5029160015,5159197,520118471,2014,1.0,1,required - low density
5067010038,5172033,520118792,2013,1.0,1,required - low density
5028730044,5170399,520118934,2016,1.0,1,required - low density
5028730045,5170378,520118943,2016,1.0,1,required - low density
5028730046,5159027,520118952,2016,1.0,1,required - low density
5028730047,5170379,520118961,2016,1.0,1,required - low density
5028730048,5170380,520118970,2016,1.0,1,required - low density
5028730049,5159028,520118989,2016,1.0,1,required - low density
5028730050,5170390,520119005,2016,1.0,1,required - low density
5028730051,5159029,520119014,2016,1.0,1,required - low density
5028730052,5170391,520119023,2016,1.0,1,required - low density
5028730053,5170392,520119032,2016,1.0,1,required - low density
5028730054,5159030,520119041,2016,1.0,1,required - low density
5028730055,5170393,520119050,2017,1.0,1,required - low density
5028730056,5159031,520119069,2017,1.0,1,required - low density
5028730057,5170395,520119078,2017,1.0,1,required - low density
5028730058,5170396,520119087,2017,1.0,1,required - low density
5028730059,5170397,520119096,2017,1.0,1,required - low density
5028730060,5159032,520119103,2017,1.0,1,required - low density
5028730084,5167032,520119112,2015,1.0,1,required - low density
5028730083,5167033,520119121,2015,1.0,1,required - low density
5028730082,5159033,520119130,2015,1.0,1,required - low density
5028730081,5167034,520119149,2015,1.0,1,required - low density
5028730080,5167035,520119158,2015,1.0,1,required - low density
5028730079,5159034,520119167,2015,1.0,1,required - low density
5028730078,5167036,520119176,2015,1.0,1,required - low density
5028730077,5167037,520119185,2015,1.0,1,required - low density
5028730076,5169190,520119194,2016,1.0,1,required - low density
5028730075,5169189,520119201,2016,1.0,1,required - low density
5028730074,5159035,520119210,2016,1.0,1,required - low density
5028730073,5169188,520119229,2016,1.0,1,required - low density
5028730072,5169187,520119238,2016,1.0,1,required - low density
5028730071,5159038,520119247,2016,1.0,1,required - low density
5028730070,5169186,520119256,2016,1.0,1,required - low density
5028730069,5169185,520119265,2016,1.0,1,required - low density
5028730068,5169184,520119274,2016,1.0,1,required - low density
5028730067,5169183,520119283,2016,1.0,1,required - low density
5028730066,5159039,520119292,2016,1.0,1,required - low density
5028730065,5169182,520119309,2016,1.0,1,required - low density
5028730064,5170377,520119318,2017,1.0,1,required - low density
5028730063,5169181,520119327,2016,1.0,1,required - low density
5028730062,5159044,520119336,2016,1.0,1,required - low density
5028730061,5159226,520119345,2016,1.0,1,required - low density
5028730185,5159227,520119354,2015,1.0,1,required - low density
5028730086,5166510,520119363,2015,1.0,1,required - low density
5028730087,5166511,520119372,2015,1.0,1,required - low density
5028730088,5159232,520119381,2015,1.0,1,required - low density
5028730089,5166512,520119390,2015,1.0,1,required - low density
5028730090,5166513,520119407,2015,1.0,1,required - low density
5028730091,5159233,520119416,2015,1.0,1,required - low density
5028730092,5166514,520119425,2016,1.0,1,required - low density
5028730093,5159234,520119434,2016,1.0,1,required - low density
5028730094,5166515,520119443,2016,1.0,1,required - low density
5028730095,5166516,520119452,2016,1.0,1,required - low density
5028730096,5159235,520119461,2016,1.0,1,required - low density
5028730097,5169191,520119470,2016,1.0,1,required - low density
5028730098,5169192,520119489,2016,1.0,1,required - low density
5028730099,5159236,520119498,2016,1.0,1,required - low density
5028730100,5170372,520119504,2017,1.0,1,required - low density
5028730101,5170373,520119513,2017,1.0,1,required - low density
5028730102,5170374,520119522,2017,1.0,1,required - low density
5028730103,5170375,520119531,2017,1.0,1,required - low density
5028730104,5170376,520119540,2017,2.0,2,required - low density
5028730106,5166509,520119559,2016,1.0,1,required - low density
5028730107,5166508,520119568,2015,1.0,1,required - low density
5028730108,5159217,520119577,2015,1.0,1,required - low density
5028730109,5166507,520119586,2015,1.0,1,required - low density
5028730110,5159218,520119595,2015,1.0,1,required - low density
5028730111,5166506,520119602,2015,1.0,1,required - low density
5028730112,5166505,520119611,2015,1.0,1,required - low density
5028730113,5159220,520119620,2015,1.0,1,required - low density
5028730120,5170404,520119639,2016,1.0,1,required - low density
5028730119,5170403,520119648,2016,1.0,1,required - low density
5028730118,5159222,520119657,2016,1.0,1,required - low density
5028730117,5170402,520119666,2016,1.0,1,required - low density
5028730116,5170401,520119675,2016,1.0,1,required - low density
5028730115,5170400,520119684,2016,1.0,1,required - low density
5028730114,5159224,520119693,2016,1.0,1,required - low density
5028730121,5170405,520119700,2017,1.0,1,required - low density
5028730122,5170406,520119719,2017,1.0,1,required - low density
5028730123,5170407,520119728,2017,1.0,1,required - low density
5028730124,5159225,520119737,2017,1.0,1,required - low density
5080360054,5159460,520119764,2016,2.0,2,required - low density
5080360056,5159461,520119773,2016,2.0,2,required - low density
5080360058,5159462,520119782,2016,2.0,2,required - low density
5040860028,5170365,520119835,2019,1.0,1,required - low density
5065800009,5159251,520119951,2015,1.0,1,required - low density
5007740019,5159458,520120164,2015,1.0,1,required - low density
5007740018,5019785,520120173,2015,1.0,1,required - low density
5007740017,5159459,520120182,2014,1.0,1,required - low density
5007740016,5159479,520120191,2014,1.0,1,required - low density
5061460193,5165008,520120217,2017,2.0,2,required - low density
5061460192,5165009,520120226,2017,2.0,2,required - low density
5061460191,5165010,520120235,2016,2.0,2,required - low density
5063010062,5159205,520120529,2014,1.0,1,required - low density
5046337502,5171660,520120627,2017,6.0,6,required - low density
5024510100,5090769,520120823,2015,10.0,10,required - low density
5035760046,5171971,520121458,2019,2.0,2,required - low density
5068850065,5164078,520122073,2014,2.0,2,required - low density
5068850062,5171663,520122082,2014,2.0,2,required - low density
5023700238,5169122,520122162,2015,1.0,1,required - low density
5023700239,5169121,520122171,2015,1.0,1,required - low density
5030660054,5167165,520122689,2014,1.0,1,required - low density
5030660056,5045160,520122698,2014,1.0,1,required - low density
5030660058,5159122,520122705,2014,1.0,1,required - low density
5028590184,5159331,520123599,2013,1.0,1,required - low density
5028590183,5042943,520123606,2013,1.0,1,required - low density
5062210059,5164358,520123615,2014,2.0,2,required - low density
5062210058,5159366,520123624,2014,2.0,2,required - low density
5000780075,5159263,520124151,2019,2.0,2,required - low density
5036710015,5159562,520124552,2017,2.0,2,required - low density
5009390196,5023333,520125016,2015,1.0,1,required - low density
5009390194,5159539,520125025,2015,1.0,1,required - low density
5065230100,5158328,520125052,2018,2.0,2,required - low density
5065230113,5158327,520125061,2019,2.0,2,required - low density
5065230099,5170006,520125070,2019,2.0,2,required - low density
5065230102,5158340,520125089,2019,2.0,2,required - low density
5029960012,5158554,520125588,2015,1.0,1,required - low density
5029960011,5044235,520125597,2015,2.0,2,required - low density
5029960010,5158555,520125604,2015,2.0,2,required - low density
5029960009,5158556,520125613,2015,2.0,2,required - low density
5033440020,5166301,520125882,2016,1.0,1,required - low density
5033440022,5159316,520125891,2016,1.0,1,required - low density
5033440024,5166302,520125908,2015,1.0,1,required - low density
5035637501,5051241,520126024,2014,2.0,2,required - low density
5063360055,5167912,520126346,2019,1.0,1,required - low density
5067120089,5082919,520126676,2014,2.0,2,required - low density
5054340032,5169151,520127096,2015,2.0,2,required - low density
5054340034,5159660,520127112,2015,2.0,2,required - low density
5063000055,5159434,520127764,2014,2.0,2,required - low density
5063000054,5159435,520127782,2014,2.0,2,required - low density
5009500150,5166854,520128139,2016,1.0,1,required - low density
5009500148,5166853,520128148,2016,1.0,1,required - low density
5009500147,5166852,520128157,2016,1.0,1,required - low density
5009500146,5166851,520128166,2016,1.0,1,required - low density
5009500145,5166850,520128175,2016,1.0,1,required - low density
5036120043,5161862,520128353,2014,2.0,2,required - low density
5062500035,5166338,520128692,2015,2.0,2,required - low density
5062490024,5166292,520128709,2015,1.0,1,required - low density
5062500036,5164765,520128718,2015,2.0,2,required - low density
5062500037,5166337,520128727,2015,2.0,2,required - low density
5062490022,5161869,520128736,2015,1.0,1,required - low density
5062500038,5166336,520128745,2015,2.0,2,required - low density
5062500100,5166334,520128754,2015,2.0,2,required - low density
5062500039,5166335,520128763,2015,2.0,2,required - low density
5034810024,5161230,520128843,2015,1.0,1,required - low density
5034810025,5161229,520128852,2015,1.0,1,required - low density
5034810026,5171969,520128861,2015,1.0,1,required - low density
5009500266,5166848,520128950,2016,1.0,1,required - low density
5009500268,5166855,520128969,2016,1.0,1,required - low density
5009500270,5166849,520128978,2016,1.0,1,required - low density
5009500273,5158810,520128987,2016,1.0,1,required - low density
5032630037,5047941,520129076,2014,1.0,1,required - low density
5032630039,5164073,520129085,2014,1.0,1,required - low density
5009500275,5158812,520129316,2017,1.0,1,required - low density
5009500277,5158811,520129325,2017,1.0,1,required - low density
5009500279,5158808,520129334,2017,1.0,1,required - low density
5009500280,5166868,520129343,2016,1.0,1,required - low density
5009500282,5166867,520129352,2016,1.0,1,required - low density
5009500284,5166865,520129361,2017,1.0,1,required - low density
5009500103,5166862,520129370,2017,1.0,1,required - low density
5009500101,5166863,520129389,2016,1.0,1,required - low density
5009500100,5166864,520129398,2016,1.0,1,required - low density
5009500099,5170447,520129405,2016,1.0,1,required - low density
5009500097,5170448,520129414,2017,1.0,1,required - low density
5033130047,5160478,520129575,2014,2.0,2,required - low density
5027740001,5162268,520129744,2014,2.0,2,required - low density
5062710030,5160857,520129977,2014,2.0,2,required - low density
5033950009,5050220,520135292,2019,1.0,1,required - low density
5034780027,5050508,520135309,2018,1.0,1,required - low density
5038080018,5105714,520135318,2019,2.0,2,required - low density
5034810014,5050517,520135327,2018,2.0,2,required - low density
5037280031,5109599,520135372,2018,1.0,1,required - low density
5041080019,5057120,520135390,2019,1.0,1,required - low density
5040930018,5170562,520135416,2018,1.0,1,required - low density
5038840028,5171914,520135425,2018,2.0,2,required - low density
5038370048,5054927,520135434,2018,1.0,1,required - low density
5038840030,5171915,520135443,2018,2.0,2,required - low density
5038730005,5105590,520135531,2018,2.0,2,required - low density
5037900051,5054503,520135540,2018,1.0,1,required - low density
5038150029,5105632,520135559,2018,2.0,2,required - low density
5040910025,5057072,520135620,2018,1.0,1,required - low density
5038080004,5054698,520135755,2018,1.0,1,required - low density
5037400024,5054322,520135764,2020,1.0,1,required - low density
5040830001,5174629,520135773,2020,1.0,1,required - low density
5040930012,5174594,520135791,2020,1.0,1,required - low density
5037980017,5054567,520135817,2018,1.0,1,required - low density
5037380030,5054297,520135826,2019,2.0,2,required - low density
5034110063,5144463,520135835,2019,1.0,1,required - low density
5034750033,5124020,520135844,2019,1.0,1,required - low density
5034750032,5050505,520135853,2019,1.0,1,required - low density
5038890017,5055177,520135915,2020,1.0,1,required - low density
5037100015,5053849,520135988,2019,2.0,2,required - low density
5009500245,5172019,520136004,2020,1.0,1,required - low density
5054600053,5163133,520137646,2017,1.0,1,not permitted
5053480528,5069243,520137717,2016,1.0,1,required - low density
5038040033,5166420,520137842,2016,1.0,1,required - low density
5040700043,5166631,520137879,2017,1.0,1,required - low density
5040830013,5166638,520137959,2017,1.0,1,required - low density
5037220036,5054079,520137968,2018,1.0,1,required - low density
5037360021,5166633,520137977,2016,1.0,1,required - low density
5040880025,5166636,520137995,2016,1.0,1,required - low density
5038080016,5166639,520138039,2016,1.0,1,required - low density
5038100018,5166635,520138048,2016,1.0,1,required - low density
5031220127,5166422,520138057,2016,1.0,1,required - low density
5038080015,5166640,520138066,2016,1.0,1,required - low density
5040870045,5056968,520138075,2017,1.0,1,required - low density
5036730001,5171925,520138084,2017,1.0,1,required - low density
5036730011,5166425,520138093,2016,1.0,1,required - low density
5037360044,5166645,520138100,2016,1.0,1,required - low density
5038000034,5166662,520138119,2017,2.0,2,required - low density
5052060024,5166642,520138128,2016,1.0,1,required - low density
5037960013,5166424,520138173,2016,1.0,1,required - low density
5040810068,5166641,520138182,2017,1.0,1,required - low density
5040910027,5166423,520138191,2016,1.0,1,required - low density
5050920036,5064651,520138235,2017,1.0,1,required - low density
5050920035,5064651,520138244,2017,1.0,1,required - low density
5038090009,5165206,520138253,2016,1.0,1,required - low density
5040920026,5166644,520138262,2016,1.0,1,required - low density
5040810035,5170362,520138271,2017,1.0,1,required - low density
5040850053,5166643,520138280,2016,1.0,1,required - low density
5046680008,5169522,520138299,2018,2.0,2,required - low density
5038100008,5166427,520138324,2016,1.0,1,required - low density
5040850042,5166426,520138342,2016,1.0,1,required - low density
5038000027,5166646,520138351,2016,1.0,1,required - low density
5038080003,5166647,520138404,2018,1.0,1,required - low density
5037340020,5166652,520138413,2018,1.0,1,required - low density
5066660051,5166658,520138440,2017,1.0,1,required - low density
5040680085,5166657,520138459,2017,1.0,1,required - low density
5009550220,5166394,520138468,2018,161.0,161,required - low density
5040830059,5168521,520138538,2016,1.0,1,required - low density
5040770008,5166628,520138556,2016,1.0,1,required - low density
5038070031,5054693,520138565,2018,1.0,1,required - low density
5040650008,5166649,520138583,2019,1.0,1,required - low density
5038060006,5166651,520138592,2019,1.0,1,required - low density
5031160001,5045797,520138627,2018,2.0,2,required - low density
5038140034,5166655,520138681,2017,1.0,1,required - low density
5040650013,5056492,520138690,2018,1.0,1,required - low density
5038710007,5055025,520138707,2018,1.0,1,required - low density
5040680056,5169245,520138716,2017,1.0,1,required - low density
5040860013,5169537,520138725,2017,2.0,2,required - low density
5038010007,5171979,520138752,2018,2.0,2,required - low density
5038090003,5169539,520138761,2017,1.0,1,required - low density
5037960024,5169246,520138841,2017,1.0,1,required - low density
5036890040,5053525,520138850,2019,1.0,1,required - low density
5040400027,5166569,520138869,2017,1.0,1,required - low density
5037280030,5169538,520138878,2017,1.0,1,required - low density
5040920008,5170048,520138887,2017,1.0,1,required - low density
5034030021,5170045,520138896,2017,2.0,2,required - low density
5037970005,5170049,520138903,2017,2.0,2,required - low density
5038150032,5054768,520138912,2017,1.0,1,required - low density
5034910012,5170046,520138921,2017,2.0,2,required - low density
5036700023,5170226,520138958,2019,1.0,1,required - low density
5034120039,5050438,520138985,2018,2.0,2,required - low density
5040830015,5056870,520139001,2018,1.0,1,required - low density
5040820021,5056850,520139029,2017,1.0,1,required - low density
5038730008,5105588,520139047,2018,2.0,2,required - low density
5038070015,5170047,520139065,2017,1.0,1,required - low density
5037270007,5171976,520139074,2018,1.0,1,required - low density
5037240032,5170224,520139083,2019,1.0,1,required - low density
5040920018,5170371,520139092,2017,1.0,1,required - low density
5040810040,5170564,520139127,2018,1.0,1,required - low density
5031240005,5046069,520139136,2019,1.0,1,required - low density
5038060029,5054681,520139154,2018,1.0,1,required - low density
5037280032,5110021,520139216,2018,1.0,1,required - low density
5038300026,5054885,520139225,2018,1.0,1,required - low density
5037250021,5054110,520139243,2019,1.0,1,required - low density
5038100016,5054734,520139252,2018,1.0,1,required - low density
5038100017,5105679,520139261,2018,1.0,1,required - low density
5038030005,5054640,520139305,2019,1.0,1,required - low density
5031220158,5170558,520139314,2018,1.0,1,required - low density
5031220157,5170557,520139323,2018,1.0,1,required - low density
5037350048,5105848,520139332,2018,1.0,1,required - low density
5038150015,5170222,520139350,2018,1.0,1,required - low density
5036860004,5053478,520139378,2018,1.0,1,required - low density
5037350040,5171888,520139412,2018,2.0,2,required - low density
5040810058,5170559,520139421,2018,1.0,1,required - low density
5034120041,5050439,520139430,2018,3.0,3,required - low density
5037980018,5054568,520139467,2018,1.0,1,required - low density
5034810011,5050515,520139476,2020,1.0,1,required - low density
5033960018,5050255,520139485,2018,2.0,2,required - low density
5034810012,5050516,520139500,2018,2.0,2,required - low density
5037900056,5054505,520139519,2018,1.0,1,required - low density
5038830014,5055070,520139528,2018,1.0,1,required - low density
5040460037,5056016,520139537,2018,1.0,1,required - low density
5037340012,5054224,520139555,2018,1.0,1,required - low density
5037980003,5105800,520139564,2018,2.0,2,required - low density
5033980007,5050283,520139573,2018,2.0,2,required - low density
5040920029,5170565,520139608,2018,1.0,1,required - low density
5038320032,5054900,520139617,2018,1.0,1,required - low density
5038140007,5105650,520139635,2018,2.0,2,required - low density
